layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 1600, 1600, 3]",7680000,float32,NaN,NaN,NaN,NaN,"[None, 1600, 1600, 3]",7680000,0
conv2d_1,Conv2D,"[None, 1600, 1600, 3]",1,float32,16,"[3, 3]",linear,True,"[None, 800, 800, 16]",10240000,448
batch_normalization_1,BatchNormalization,"[None, 800, 800, 16]",10240000,float32,NaN,NaN,NaN,NaN,"[None, 800, 800, 16]",10240000,64
activation_1,Activation,"[None, 800, 800, 16]",10240000,float32,NaN,NaN,_hard_swish,NaN,"[None, 800, 800, 16]",10240000,0
conv2d_2,Conv2D,"[None, 800, 800, 16]",10240000,float32,16,"[1, 1]",linear,True,"[None, 800, 800, 16]",10240000,272
batch_normalization_2,BatchNormalization,"[None, 800, 800, 16]",10240000,float32,NaN,NaN,NaN,NaN,"[None, 800, 800, 16]",10240000,64
activation_2,Activation,"[None, 800, 800, 16]",10240000,float32,NaN,NaN,_relu6,NaN,"[None, 800, 800, 16]",10240000,0
depthwise_conv2d_1,DepthwiseConv2D,"[None, 800, 800, 16]",10240000,float32,NaN,"[3, 3]",linear,True,"[None, 400, 400, 16]",2560000,160
batch_normalization_3,BatchNormalization,"[None, 400, 400, 16]",2560000,float32,NaN,NaN,NaN,NaN,"[None, 400, 400, 16]",2560000,64
activation_3,Activation,"[None, 400, 400, 16]",2560000,float32,NaN,NaN,_relu6,NaN,"[None, 400, 400, 16]",2560000,0
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 400, 400, 16]",2560000,float32,NaN,NaN,NaN,NaN,"[None, 16]",16,0
dense_1,Dense,"[None, 16]",16,float32,NaN,NaN,relu,True,"[None, 16]",16,272
dense_2,Dense,"[None, 16]",16,float32,NaN,NaN,hard_sigmoid,True,"[None, 16]",16,272
reshape_1,Reshape,"[None, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 16]",16,0
multiply_1,Multiply,"[None, 1, 1, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 400, 400, 16]",2560000,0
conv2d_3,Conv2D,"[None, 400, 400, 16]",2560000,float32,12,"[1, 1]",linear,True,"[None, 400, 400, 12]",1920000,204
batch_normalization_4,BatchNormalization,"[None, 400, 400, 12]",1920000,float32,NaN,NaN,NaN,NaN,"[None, 400, 400, 12]",1920000,48
conv2d_4,Conv2D,"[None, 400, 400, 12]",1920000,float32,72,"[1, 1]",linear,True,"[None, 400, 400, 72]",11520000,936
batch_normalization_5,BatchNormalization,"[None, 400, 400, 72]",11520000,float32,NaN,NaN,NaN,NaN,"[None, 400, 400, 72]",11520000,288
activation_4,Activation,"[None, 400, 400, 72]",11520000,float32,NaN,NaN,_relu6,NaN,"[None, 400, 400, 72]",11520000,0
depthwise_conv2d_2,DepthwiseConv2D,"[None, 400, 400, 72]",11520000,float32,NaN,"[3, 3]",linear,True,"[None, 200, 200, 72]",2880000,720
batch_normalization_6,BatchNormalization,"[None, 200, 200, 72]",2880000,float32,NaN,NaN,NaN,NaN,"[None, 200, 200, 72]",2880000,288
activation_5,Activation,"[None, 200, 200, 72]",2880000,float32,NaN,NaN,_relu6,NaN,"[None, 200, 200, 72]",2880000,0
conv2d_5,Conv2D,"[None, 200, 200, 72]",2880000,float32,18,"[1, 1]",linear,True,"[None, 200, 200, 18]",720000,1314
batch_normalization_7,BatchNormalization,"[None, 200, 200, 18]",720000,float32,NaN,NaN,NaN,NaN,"[None, 200, 200, 18]",720000,72
conv2d_6,Conv2D,"[None, 200, 200, 18]",720000,float32,88,"[1, 1]",linear,True,"[None, 200, 200, 88]",3520000,1672
batch_normalization_8,BatchNormalization,"[None, 200, 200, 88]",3520000,float32,NaN,NaN,NaN,NaN,"[None, 200, 200, 88]",3520000,352
activation_6,Activation,"[None, 200, 200, 88]",3520000,float32,NaN,NaN,_relu6,NaN,"[None, 200, 200, 88]",3520000,0
depthwise_conv2d_3,DepthwiseConv2D,"[None, 200, 200, 88]",3520000,float32,NaN,"[3, 3]",linear,True,"[None, 200, 200, 88]",3520000,880
batch_normalization_9,BatchNormalization,"[None, 200, 200, 88]",3520000,float32,NaN,NaN,NaN,NaN,"[None, 200, 200, 88]",3520000,352
activation_7,Activation,"[None, 200, 200, 88]",3520000,float32,NaN,NaN,_relu6,NaN,"[None, 200, 200, 88]",3520000,0
conv2d_7,Conv2D,"[None, 200, 200, 88]",3520000,float32,18,"[1, 1]",linear,True,"[None, 200, 200, 18]",720000,1602
batch_normalization_10,BatchNormalization,"[None, 200, 200, 18]",720000,float32,NaN,NaN,NaN,NaN,"[None, 200, 200, 18]",720000,72
conv2d_8,Conv2D,"[None, 200, 200, 18]",720000,float32,96,"[1, 1]",linear,True,"[None, 200, 200, 96]",3840000,1824
batch_normalization_11,BatchNormalization,"[None, 200, 200, 96]",3840000,float32,NaN,NaN,NaN,NaN,"[None, 200, 200, 96]",3840000,384
activation_8,Activation,"[None, 200, 200, 96]",3840000,float32,NaN,NaN,_hard_swish,NaN,"[None, 200, 200, 96]",3840000,0
depthwise_conv2d_4,DepthwiseConv2D,"[None, 200, 200, 96]",3840000,float32,NaN,"[5, 5]",linear,True,"[None, 100, 100, 96]",960000,2496
batch_normalization_12,BatchNormalization,"[None, 100, 100, 96]",960000,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 96]",960000,384
activation_9,Activation,"[None, 100, 100, 96]",960000,float32,NaN,NaN,_hard_swish,NaN,"[None, 100, 100, 96]",960000,0
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 100, 100, 96]",960000,float32,NaN,NaN,NaN,NaN,"[None, 96]",96,0
dense_3,Dense,"[None, 96]",96,float32,NaN,NaN,relu,True,"[None, 96]",96,9312
dense_4,Dense,"[None, 96]",96,float32,NaN,NaN,hard_sigmoid,True,"[None, 96]",96,9312
reshape_2,Reshape,"[None, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 96]",96,0
multiply_2,Multiply,"[None, 1, 1, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 96]",960000,0
conv2d_9,Conv2D,"[None, 100, 100, 96]",960000,float32,30,"[1, 1]",linear,True,"[None, 100, 100, 30]",300000,2910
batch_normalization_13,BatchNormalization,"[None, 100, 100, 30]",300000,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 30]",300000,120
conv2d_10,Conv2D,"[None, 100, 100, 30]",300000,float32,240,"[1, 1]",linear,True,"[None, 100, 100, 240]",2400000,7440
batch_normalization_14,BatchNormalization,"[None, 100, 100, 240]",2400000,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 240]",2400000,960
activation_10,Activation,"[None, 100, 100, 240]",2400000,float32,NaN,NaN,_hard_swish,NaN,"[None, 100, 100, 240]",2400000,0
depthwise_conv2d_5,DepthwiseConv2D,"[None, 100, 100, 240]",2400000,float32,NaN,"[5, 5]",linear,True,"[None, 100, 100, 240]",2400000,6240
batch_normalization_15,BatchNormalization,"[None, 100, 100, 240]",2400000,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 240]",2400000,960
activation_11,Activation,"[None, 100, 100, 240]",2400000,float32,NaN,NaN,_hard_swish,NaN,"[None, 100, 100, 240]",2400000,0
global_average_pooling2d_3,GlobalAveragePooling2D,"[None, 100, 100, 240]",2400000,float32,NaN,NaN,NaN,NaN,"[None, 240]",240,0
dense_5,Dense,"[None, 240]",240,float32,NaN,NaN,relu,True,"[None, 240]",240,57840
dense_6,Dense,"[None, 240]",240,float32,NaN,NaN,hard_sigmoid,True,"[None, 240]",240,57840
reshape_3,Reshape,"[None, 240]",240,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 240]",240,0
multiply_3,Multiply,"[None, 1, 1, 240]",240,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 240]",2400000,0
conv2d_11,Conv2D,"[None, 100, 100, 240]",2400000,float32,30,"[1, 1]",linear,True,"[None, 100, 100, 30]",300000,7230
batch_normalization_16,BatchNormalization,"[None, 100, 100, 30]",300000,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 30]",300000,120
conv2d_12,Conv2D,"[None, 100, 100, 30]",300000,float32,240,"[1, 1]",linear,True,"[None, 100, 100, 240]",2400000,7440
batch_normalization_17,BatchNormalization,"[None, 100, 100, 240]",2400000,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 240]",2400000,960
activation_12,Activation,"[None, 100, 100, 240]",2400000,float32,NaN,NaN,_hard_swish,NaN,"[None, 100, 100, 240]",2400000,0
depthwise_conv2d_6,DepthwiseConv2D,"[None, 100, 100, 240]",2400000,float32,NaN,"[5, 5]",linear,True,"[None, 100, 100, 240]",2400000,6240
batch_normalization_18,BatchNormalization,"[None, 100, 100, 240]",2400000,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 240]",2400000,960
activation_13,Activation,"[None, 100, 100, 240]",2400000,float32,NaN,NaN,_hard_swish,NaN,"[None, 100, 100, 240]",2400000,0
global_average_pooling2d_4,GlobalAveragePooling2D,"[None, 100, 100, 240]",2400000,float32,NaN,NaN,NaN,NaN,"[None, 240]",240,0
dense_7,Dense,"[None, 240]",240,float32,NaN,NaN,relu,True,"[None, 240]",240,57840
dense_8,Dense,"[None, 240]",240,float32,NaN,NaN,hard_sigmoid,True,"[None, 240]",240,57840
reshape_4,Reshape,"[None, 240]",240,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 240]",240,0
multiply_4,Multiply,"[None, 1, 1, 240]",240,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 240]",2400000,0
conv2d_13,Conv2D,"[None, 100, 100, 240]",2400000,float32,30,"[1, 1]",linear,True,"[None, 100, 100, 30]",300000,7230
batch_normalization_19,BatchNormalization,"[None, 100, 100, 30]",300000,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 30]",300000,120
conv2d_14,Conv2D,"[None, 100, 100, 30]",300000,float32,120,"[1, 1]",linear,True,"[None, 100, 100, 120]",1200000,3720
batch_normalization_20,BatchNormalization,"[None, 100, 100, 120]",1200000,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 120]",1200000,480
activation_14,Activation,"[None, 100, 100, 120]",1200000,float32,NaN,NaN,_hard_swish,NaN,"[None, 100, 100, 120]",1200000,0
depthwise_conv2d_7,DepthwiseConv2D,"[None, 100, 100, 120]",1200000,float32,NaN,"[5, 5]",linear,True,"[None, 100, 100, 120]",1200000,3120
batch_normalization_21,BatchNormalization,"[None, 100, 100, 120]",1200000,float32,NaN,NaN,NaN,NaN,"[None, 100, 100, 120]",1200000,480
