layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 128, 128, 3]",49152,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 3]",49152,0
conv2d_1,Conv2D,"[None, 128, 128, 3]",1,float32,16,"[3, 3]",linear,True,"[None, 64, 64, 16]",65536,448
batch_normalization_1,BatchNormalization,"[None, 64, 64, 16]",65536,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 16]",65536,64
activation_1,Activation,"[None, 64, 64, 16]",65536,float32,NaN,NaN,_hard_swish,NaN,"[None, 64, 64, 16]",65536,0
conv2d_2,Conv2D,"[None, 64, 64, 16]",65536,float32,16,"[1, 1]",linear,True,"[None, 64, 64, 16]",65536,272
batch_normalization_2,BatchNormalization,"[None, 64, 64, 16]",65536,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 16]",65536,64
activation_2,Activation,"[None, 64, 64, 16]",65536,float32,NaN,NaN,_relu6,NaN,"[None, 64, 64, 16]",65536,0
depthwise_conv2d_1,DepthwiseConv2D,"[None, 64, 64, 16]",65536,float32,NaN,"[3, 3]",linear,True,"[None, 32, 32, 16]",16384,160
batch_normalization_3,BatchNormalization,"[None, 32, 32, 16]",16384,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 16]",16384,64
activation_3,Activation,"[None, 32, 32, 16]",16384,float32,NaN,NaN,_relu6,NaN,"[None, 32, 32, 16]",16384,0
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 32, 32, 16]",16384,float32,NaN,NaN,NaN,NaN,"[None, 16]",16,0
dense_1,Dense,"[None, 16]",16,float32,NaN,NaN,relu,True,"[None, 16]",16,272
dense_2,Dense,"[None, 16]",16,float32,NaN,NaN,hard_sigmoid,True,"[None, 16]",16,272
reshape_1,Reshape,"[None, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 16]",16,0
multiply_1,Multiply,"[None, 1, 1, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 16]",16384,0
conv2d_3,Conv2D,"[None, 32, 32, 16]",16384,float32,12,"[1, 1]",linear,True,"[None, 32, 32, 12]",12288,204
batch_normalization_4,BatchNormalization,"[None, 32, 32, 12]",12288,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 12]",12288,48
conv2d_4,Conv2D,"[None, 32, 32, 12]",12288,float32,72,"[1, 1]",linear,True,"[None, 32, 32, 72]",73728,936
batch_normalization_5,BatchNormalization,"[None, 32, 32, 72]",73728,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 72]",73728,288
activation_4,Activation,"[None, 32, 32, 72]",73728,float32,NaN,NaN,_relu6,NaN,"[None, 32, 32, 72]",73728,0
depthwise_conv2d_2,DepthwiseConv2D,"[None, 32, 32, 72]",73728,float32,NaN,"[3, 3]",linear,True,"[None, 16, 16, 72]",18432,720
batch_normalization_6,BatchNormalization,"[None, 16, 16, 72]",18432,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 72]",18432,288
activation_5,Activation,"[None, 16, 16, 72]",18432,float32,NaN,NaN,_relu6,NaN,"[None, 16, 16, 72]",18432,0
conv2d_5,Conv2D,"[None, 16, 16, 72]",18432,float32,18,"[1, 1]",linear,True,"[None, 16, 16, 18]",4608,1314
batch_normalization_7,BatchNormalization,"[None, 16, 16, 18]",4608,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 18]",4608,72
conv2d_6,Conv2D,"[None, 16, 16, 18]",4608,float32,88,"[1, 1]",linear,True,"[None, 16, 16, 88]",22528,1672
batch_normalization_8,BatchNormalization,"[None, 16, 16, 88]",22528,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 88]",22528,352
activation_6,Activation,"[None, 16, 16, 88]",22528,float32,NaN,NaN,_relu6,NaN,"[None, 16, 16, 88]",22528,0
depthwise_conv2d_3,DepthwiseConv2D,"[None, 16, 16, 88]",22528,float32,NaN,"[3, 3]",linear,True,"[None, 16, 16, 88]",22528,880
batch_normalization_9,BatchNormalization,"[None, 16, 16, 88]",22528,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 88]",22528,352
activation_7,Activation,"[None, 16, 16, 88]",22528,float32,NaN,NaN,_relu6,NaN,"[None, 16, 16, 88]",22528,0
conv2d_7,Conv2D,"[None, 16, 16, 88]",22528,float32,18,"[1, 1]",linear,True,"[None, 16, 16, 18]",4608,1602
batch_normalization_10,BatchNormalization,"[None, 16, 16, 18]",4608,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 18]",4608,72
conv2d_8,Conv2D,"[None, 16, 16, 18]",4608,float32,96,"[1, 1]",linear,True,"[None, 16, 16, 96]",24576,1824
batch_normalization_11,BatchNormalization,"[None, 16, 16, 96]",24576,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 96]",24576,384
activation_8,Activation,"[None, 16, 16, 96]",24576,float32,NaN,NaN,_hard_swish,NaN,"[None, 16, 16, 96]",24576,0
depthwise_conv2d_4,DepthwiseConv2D,"[None, 16, 16, 96]",24576,float32,NaN,"[5, 5]",linear,True,"[None, 8, 8, 96]",6144,2496
batch_normalization_12,BatchNormalization,"[None, 8, 8, 96]",6144,float32,NaN,NaN,NaN,NaN,"[None, 8, 8, 96]",6144,384
activation_9,Activation,"[None, 8, 8, 96]",6144,float32,NaN,NaN,_hard_swish,NaN,"[None, 8, 8, 96]",6144,0
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 8, 8, 96]",6144,float32,NaN,NaN,NaN,NaN,"[None, 96]",96,0
dense_3,Dense,"[None, 96]",96,float32,NaN,NaN,relu,True,"[None, 96]",96,9312
dense_4,Dense,"[None, 96]",96,float32,NaN,NaN,hard_sigmoid,True,"[None, 96]",96,9312
reshape_2,Reshape,"[None, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 96]",96,0
multiply_2,Multiply,"[None, 1, 1, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 8, 8, 96]",6144,0
conv2d_9,Conv2D,"[None, 8, 8, 96]",6144,float32,30,"[1, 1]",linear,True,"[None, 8, 8, 30]",1920,2910
batch_normalization_13,BatchNormalization,"[None, 8, 8, 30]",1920,float32,NaN,NaN,NaN,NaN,"[None, 8, 8, 30]",1920,120
conv2d_10,Conv2D,"[None, 8, 8, 30]",1920,float32,240,"[1, 1]",linear,True,"[None, 8, 8, 240]",15360,7440
batch_normalization_14,BatchNormalization,"[None, 8, 8, 240]",15360,float32,NaN,NaN,NaN,NaN,"[None, 8, 8, 240]",15360,960
activation_10,Activation,"[None, 8, 8, 240]",15360,float32,NaN,NaN,_hard_swish,NaN,"[None, 8, 8, 240]",15360,0
depthwise_conv2d_5,DepthwiseConv2D,"[None, 8, 8, 240]",15360,float32,NaN,"[5, 5]",linear,True,"[None, 8, 8, 240]",15360,6240
batch_normalization_15,BatchNormalization,"[None, 8, 8, 240]",15360,float32,NaN,NaN,NaN,NaN,"[None, 8, 8, 240]",15360,960
activation_11,Activation,"[None, 8, 8, 240]",15360,float32,NaN,NaN,_hard_swish,NaN,"[None, 8, 8, 240]",15360,0
global_average_pooling2d_3,GlobalAveragePooling2D,"[None, 8, 8, 240]",15360,float32,NaN,NaN,NaN,NaN,"[None, 240]",240,0
dense_5,Dense,"[None, 240]",240,float32,NaN,NaN,relu,True,"[None, 240]",240,57840
dense_6,Dense,"[None, 240]",240,float32,NaN,NaN,hard_sigmoid,True,"[None, 240]",240,57840
reshape_3,Reshape,"[None, 240]",240,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 240]",240,0
multiply_3,Multiply,"[None, 1, 1, 240]",240,float32,NaN,NaN,NaN,NaN,"[None, 8, 8, 240]",15360,0
conv2d_11,Conv2D,"[None, 8, 8, 240]",15360,float32,30,"[1, 1]",linear,True,"[None, 8, 8, 30]",1920,7230
batch_normalization_16,BatchNormalization,"[None, 8, 8, 30]",1920,float32,NaN,NaN,NaN,NaN,"[None, 8, 8, 30]",1920,120
conv2d_12,Conv2D,"[None, 8, 8, 30]",1920,float32,240,"[1, 1]",linear,True,"[None, 8, 8, 240]",15360,7440
batch_normalization_17,BatchNormalization,"[None, 8, 8, 240]",15360,float32,NaN,NaN,NaN,NaN,"[None, 8, 8, 240]",15360,960
activation_12,Activation,"[None, 8, 8, 240]",15360,float32,NaN,NaN,_hard_swish,NaN,"[None, 8, 8, 240]",15360,0
