layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 480, 480, 3]",691200,float32,NaN,NaN,NaN,NaN,"[None, 480, 480, 3]",691200,0
conv2d_1,Conv2D,"[None, 480, 480, 3]",1,float32,16,"[3, 3]",linear,True,"[None, 240, 240, 16]",921600,448
batch_normalization_1,BatchNormalization,"[None, 240, 240, 16]",921600,float32,NaN,NaN,NaN,NaN,"[None, 240, 240, 16]",921600,64
activation_1,Activation,"[None, 240, 240, 16]",921600,float32,NaN,NaN,_hard_swish,NaN,"[None, 240, 240, 16]",921600,0
conv2d_2,Conv2D,"[None, 240, 240, 16]",921600,float32,16,"[1, 1]",linear,True,"[None, 240, 240, 16]",921600,272
batch_normalization_2,BatchNormalization,"[None, 240, 240, 16]",921600,float32,NaN,NaN,NaN,NaN,"[None, 240, 240, 16]",921600,64
activation_2,Activation,"[None, 240, 240, 16]",921600,float32,NaN,NaN,_relu6,NaN,"[None, 240, 240, 16]",921600,0
depthwise_conv2d_1,DepthwiseConv2D,"[None, 240, 240, 16]",921600,float32,NaN,"[3, 3]",linear,True,"[None, 120, 120, 16]",230400,160
batch_normalization_3,BatchNormalization,"[None, 120, 120, 16]",230400,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 16]",230400,64
activation_3,Activation,"[None, 120, 120, 16]",230400,float32,NaN,NaN,_relu6,NaN,"[None, 120, 120, 16]",230400,0
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 120, 120, 16]",230400,float32,NaN,NaN,NaN,NaN,"[None, 16]",16,0
dense_1,Dense,"[None, 16]",16,float32,NaN,NaN,relu,True,"[None, 16]",16,272
dense_2,Dense,"[None, 16]",16,float32,NaN,NaN,hard_sigmoid,True,"[None, 16]",16,272
reshape_1,Reshape,"[None, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 16]",16,0
multiply_1,Multiply,"[None, 1, 1, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 16]",230400,0
conv2d_3,Conv2D,"[None, 120, 120, 16]",230400,float32,12,"[1, 1]",linear,True,"[None, 120, 120, 12]",172800,204
batch_normalization_4,BatchNormalization,"[None, 120, 120, 12]",172800,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 12]",172800,48
conv2d_4,Conv2D,"[None, 120, 120, 12]",172800,float32,72,"[1, 1]",linear,True,"[None, 120, 120, 72]",1036800,936
batch_normalization_5,BatchNormalization,"[None, 120, 120, 72]",1036800,float32,NaN,NaN,NaN,NaN,"[None, 120, 120, 72]",1036800,288
activation_4,Activation,"[None, 120, 120, 72]",1036800,float32,NaN,NaN,_relu6,NaN,"[None, 120, 120, 72]",1036800,0
depthwise_conv2d_2,DepthwiseConv2D,"[None, 120, 120, 72]",1036800,float32,NaN,"[3, 3]",linear,True,"[None, 60, 60, 72]",259200,720
batch_normalization_6,BatchNormalization,"[None, 60, 60, 72]",259200,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 72]",259200,288
activation_5,Activation,"[None, 60, 60, 72]",259200,float32,NaN,NaN,_relu6,NaN,"[None, 60, 60, 72]",259200,0
conv2d_5,Conv2D,"[None, 60, 60, 72]",259200,float32,18,"[1, 1]",linear,True,"[None, 60, 60, 18]",64800,1314
batch_normalization_7,BatchNormalization,"[None, 60, 60, 18]",64800,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 18]",64800,72
conv2d_6,Conv2D,"[None, 60, 60, 18]",64800,float32,88,"[1, 1]",linear,True,"[None, 60, 60, 88]",316800,1672
batch_normalization_8,BatchNormalization,"[None, 60, 60, 88]",316800,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 88]",316800,352
activation_6,Activation,"[None, 60, 60, 88]",316800,float32,NaN,NaN,_relu6,NaN,"[None, 60, 60, 88]",316800,0
depthwise_conv2d_3,DepthwiseConv2D,"[None, 60, 60, 88]",316800,float32,NaN,"[3, 3]",linear,True,"[None, 60, 60, 88]",316800,880
batch_normalization_9,BatchNormalization,"[None, 60, 60, 88]",316800,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 88]",316800,352
activation_7,Activation,"[None, 60, 60, 88]",316800,float32,NaN,NaN,_relu6,NaN,"[None, 60, 60, 88]",316800,0
conv2d_7,Conv2D,"[None, 60, 60, 88]",316800,float32,18,"[1, 1]",linear,True,"[None, 60, 60, 18]",64800,1602
batch_normalization_10,BatchNormalization,"[None, 60, 60, 18]",64800,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 18]",64800,72
conv2d_8,Conv2D,"[None, 60, 60, 18]",64800,float32,96,"[1, 1]",linear,True,"[None, 60, 60, 96]",345600,1824
batch_normalization_11,BatchNormalization,"[None, 60, 60, 96]",345600,float32,NaN,NaN,NaN,NaN,"[None, 60, 60, 96]",345600,384
activation_8,Activation,"[None, 60, 60, 96]",345600,float32,NaN,NaN,_hard_swish,NaN,"[None, 60, 60, 96]",345600,0
depthwise_conv2d_4,DepthwiseConv2D,"[None, 60, 60, 96]",345600,float32,NaN,"[5, 5]",linear,True,"[None, 30, 30, 96]",86400,2496
batch_normalization_12,BatchNormalization,"[None, 30, 30, 96]",86400,float32,NaN,NaN,NaN,NaN,"[None, 30, 30, 96]",86400,384
activation_9,Activation,"[None, 30, 30, 96]",86400,float32,NaN,NaN,_hard_swish,NaN,"[None, 30, 30, 96]",86400,0
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 30, 30, 96]",86400,float32,NaN,NaN,NaN,NaN,"[None, 96]",96,0
dense_3,Dense,"[None, 96]",96,float32,NaN,NaN,relu,True,"[None, 96]",96,9312
dense_4,Dense,"[None, 96]",96,float32,NaN,NaN,hard_sigmoid,True,"[None, 96]",96,9312
reshape_2,Reshape,"[None, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 96]",96,0
multiply_2,Multiply,"[None, 1, 1, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 30, 30, 96]",86400,0
conv2d_9,Conv2D,"[None, 30, 30, 96]",86400,float32,30,"[1, 1]",linear,True,"[None, 30, 30, 30]",27000,2910
