layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 2400, 2400, 3]",17280000,float32,NaN,NaN,NaN,NaN,"[None, 2400, 2400, 3]",17280000,0
conv2d_1,Conv2D,"[None, 2400, 2400, 3]",1,float32,16,"[3, 3]",linear,True,"[None, 1200, 1200, 16]",23040000,448
batch_normalization_1,BatchNormalization,"[None, 1200, 1200, 16]",23040000,float32,NaN,NaN,NaN,NaN,"[None, 1200, 1200, 16]",23040000,64
activation_1,Activation,"[None, 1200, 1200, 16]",23040000,float32,NaN,NaN,_hard_swish,NaN,"[None, 1200, 1200, 16]",23040000,0
conv2d_2,Conv2D,"[None, 1200, 1200, 16]",23040000,float32,16,"[1, 1]",linear,True,"[None, 1200, 1200, 16]",23040000,272
batch_normalization_2,BatchNormalization,"[None, 1200, 1200, 16]",23040000,float32,NaN,NaN,NaN,NaN,"[None, 1200, 1200, 16]",23040000,64
activation_2,Activation,"[None, 1200, 1200, 16]",23040000,float32,NaN,NaN,_relu6,NaN,"[None, 1200, 1200, 16]",23040000,0
depthwise_conv2d_1,DepthwiseConv2D,"[None, 1200, 1200, 16]",23040000,float32,NaN,"[3, 3]",linear,True,"[None, 600, 600, 16]",5760000,160
batch_normalization_3,BatchNormalization,"[None, 600, 600, 16]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 600, 600, 16]",5760000,64
activation_3,Activation,"[None, 600, 600, 16]",5760000,float32,NaN,NaN,_relu6,NaN,"[None, 600, 600, 16]",5760000,0
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 600, 600, 16]",5760000,float32,NaN,NaN,NaN,NaN,"[None, 16]",16,0
dense_1,Dense,"[None, 16]",16,float32,NaN,NaN,relu,True,"[None, 16]",16,272
dense_2,Dense,"[None, 16]",16,float32,NaN,NaN,hard_sigmoid,True,"[None, 16]",16,272
reshape_1,Reshape,"[None, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 16]",16,0
multiply_1,Multiply,"[None, 1, 1, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 600, 600, 16]",5760000,0
conv2d_3,Conv2D,"[None, 600, 600, 16]",5760000,float32,24,"[1, 1]",linear,True,"[None, 600, 600, 24]",8640000,408
batch_normalization_4,BatchNormalization,"[None, 600, 600, 24]",8640000,float32,NaN,NaN,NaN,NaN,"[None, 600, 600, 24]",8640000,96
conv2d_4,Conv2D,"[None, 600, 600, 24]",8640000,float32,72,"[1, 1]",linear,True,"[None, 600, 600, 72]",25920000,1800
batch_normalization_5,BatchNormalization,"[None, 600, 600, 72]",25920000,float32,NaN,NaN,NaN,NaN,"[None, 600, 600, 72]",25920000,288
activation_4,Activation,"[None, 600, 600, 72]",25920000,float32,NaN,NaN,_relu6,NaN,"[None, 600, 600, 72]",25920000,0
depthwise_conv2d_2,DepthwiseConv2D,"[None, 600, 600, 72]",25920000,float32,NaN,"[3, 3]",linear,True,"[None, 300, 300, 72]",6480000,720
batch_normalization_6,BatchNormalization,"[None, 300, 300, 72]",6480000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 72]",6480000,288
activation_5,Activation,"[None, 300, 300, 72]",6480000,float32,NaN,NaN,_relu6,NaN,"[None, 300, 300, 72]",6480000,0
conv2d_5,Conv2D,"[None, 300, 300, 72]",6480000,float32,36,"[1, 1]",linear,True,"[None, 300, 300, 36]",3240000,2628
batch_normalization_7,BatchNormalization,"[None, 300, 300, 36]",3240000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 36]",3240000,144
conv2d_6,Conv2D,"[None, 300, 300, 36]",3240000,float32,88,"[1, 1]",linear,True,"[None, 300, 300, 88]",7920000,3256
batch_normalization_8,BatchNormalization,"[None, 300, 300, 88]",7920000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 88]",7920000,352
activation_6,Activation,"[None, 300, 300, 88]",7920000,float32,NaN,NaN,_relu6,NaN,"[None, 300, 300, 88]",7920000,0
depthwise_conv2d_3,DepthwiseConv2D,"[None, 300, 300, 88]",7920000,float32,NaN,"[3, 3]",linear,True,"[None, 300, 300, 88]",7920000,880
batch_normalization_9,BatchNormalization,"[None, 300, 300, 88]",7920000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 88]",7920000,352
activation_7,Activation,"[None, 300, 300, 88]",7920000,float32,NaN,NaN,_relu6,NaN,"[None, 300, 300, 88]",7920000,0
conv2d_7,Conv2D,"[None, 300, 300, 88]",7920000,float32,36,"[1, 1]",linear,True,"[None, 300, 300, 36]",3240000,3204
batch_normalization_10,BatchNormalization,"[None, 300, 300, 36]",3240000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 36]",3240000,144
conv2d_8,Conv2D,"[None, 300, 300, 36]",3240000,float32,96,"[1, 1]",linear,True,"[None, 300, 300, 96]",8640000,3552
batch_normalization_11,BatchNormalization,"[None, 300, 300, 96]",8640000,float32,NaN,NaN,NaN,NaN,"[None, 300, 300, 96]",8640000,384
activation_8,Activation,"[None, 300, 300, 96]",8640000,float32,NaN,NaN,_hard_swish,NaN,"[None, 300, 300, 96]",8640000,0
depthwise_conv2d_4,DepthwiseConv2D,"[None, 300, 300, 96]",8640000,float32,NaN,"[5, 5]",linear,True,"[None, 150, 150, 96]",2160000,2496
batch_normalization_12,BatchNormalization,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 96]",2160000,384
activation_9,Activation,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,_hard_swish,NaN,"[None, 150, 150, 96]",2160000,0
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 150, 150, 96]",2160000,float32,NaN,NaN,NaN,NaN,"[None, 96]",96,0
dense_3,Dense,"[None, 96]",96,float32,NaN,NaN,relu,True,"[None, 96]",96,9312
dense_4,Dense,"[None, 96]",96,float32,NaN,NaN,hard_sigmoid,True,"[None, 96]",96,9312
reshape_2,Reshape,"[None, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 96]",96,0
multiply_2,Multiply,"[None, 1, 1, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 96]",2160000,0
conv2d_9,Conv2D,"[None, 150, 150, 96]",2160000,float32,60,"[1, 1]",linear,True,"[None, 150, 150, 60]",1350000,5820
batch_normalization_13,BatchNormalization,"[None, 150, 150, 60]",1350000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 60]",1350000,240
conv2d_10,Conv2D,"[None, 150, 150, 60]",1350000,float32,240,"[1, 1]",linear,True,"[None, 150, 150, 240]",5400000,14640
