layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 28, 28, 3]",2352,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 3]",2352,0
bn_data,BatchNormalization,"[None, 28, 28, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 3]",2352,9
zero_padding2d_1,ZeroPadding2D,"[None, 28, 28, 3]",2352,float32,NaN,NaN,NaN,NaN,"[None, 34, 34, 3]",3468,0
conv0,Conv2D,"[None, 34, 34, 3]",3468,float32,64,"[7, 7]",linear,False,"[None, 14, 14, 64]",12544,9408
bn0,BatchNormalization,"[None, 14, 14, 64]",12544,float32,NaN,NaN,NaN,NaN,"[None, 14, 14, 64]",12544,256
relu0,Activation,"[None, 14, 14, 64]",12544,float32,NaN,NaN,relu,NaN,"[None, 14, 14, 64]",12544,0
zero_padding2d_2,ZeroPadding2D,"[None, 14, 14, 64]",12544,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 64]",16384,0
pooling0,MaxPooling2D,"[None, 16, 16, 64]",16384,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 64]",3136,0
stage1_unit1_bn1,BatchNormalization,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 64]",3136,256
stage1_unit1_relu1,Activation,"[None, 7, 7, 64]",3136,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 64]",3136,0
zero_padding2d_3,ZeroPadding2D,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 9, 9, 64]",5184,0
stage1_unit1_conv1,Conv2D,"[None, 9, 9, 64]",5184,float32,64,"[3, 3]",linear,False,"[None, 7, 7, 64]",3136,36864
stage1_unit1_bn2,BatchNormalization,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 64]",3136,256
stage1_unit1_relu2,Activation,"[None, 7, 7, 64]",3136,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 64]",3136,0
zero_padding2d_4,ZeroPadding2D,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 9, 9, 64]",5184,0
stage1_unit1_conv2,Conv2D,"[None, 9, 9, 64]",5184,float32,64,"[3, 3]",linear,False,"[None, 7, 7, 64]",3136,36864
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 64]",64,0
lambda_1,Lambda,"[None, 64]",64,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 64]",64,0
conv2d_1,Conv2D,"[None, 1, 1, 64]",64,float32,4,"[1, 1]",linear,True,"[None, 1, 1, 4]",4,260
activation_1,Activation,"[None, 1, 1, 4]",4,float32,NaN,NaN,relu,NaN,"[None, 1, 1, 4]",4,0
conv2d_2,Conv2D,"[None, 1, 1, 4]",4,float32,64,"[1, 1]",linear,True,"[None, 1, 1, 64]",64,320
activation_2,Activation,"[None, 1, 1, 64]",64,float32,NaN,NaN,sigmoid,NaN,"[None, 1, 1, 64]",64,0
multiply_1,Multiply,"[None, 1, 1, 64]",64,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 64]",3136,0
stage1_unit1_sc,Conv2D,"[None, 7, 7, 64]",3136,float32,64,"[1, 1]",linear,False,"[None, 7, 7, 64]",3136,4096
add_1,Add,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 64]",3136,0
stage1_unit2_bn1,BatchNormalization,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 64]",3136,256
stage1_unit2_relu1,Activation,"[None, 7, 7, 64]",3136,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 64]",3136,0
zero_padding2d_5,ZeroPadding2D,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 9, 9, 64]",5184,0
stage1_unit2_conv1,Conv2D,"[None, 9, 9, 64]",5184,float32,64,"[3, 3]",linear,False,"[None, 7, 7, 64]",3136,36864
stage1_unit2_bn2,BatchNormalization,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 64]",3136,256
stage1_unit2_relu2,Activation,"[None, 7, 7, 64]",3136,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 64]",3136,0
zero_padding2d_6,ZeroPadding2D,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 9, 9, 64]",5184,0
stage1_unit2_conv2,Conv2D,"[None, 9, 9, 64]",5184,float32,64,"[3, 3]",linear,False,"[None, 7, 7, 64]",3136,36864
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 64]",64,0
lambda_2,Lambda,"[None, 64]",64,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 64]",64,0
conv2d_3,Conv2D,"[None, 1, 1, 64]",64,float32,4,"[1, 1]",linear,True,"[None, 1, 1, 4]",4,260
activation_3,Activation,"[None, 1, 1, 4]",4,float32,NaN,NaN,relu,NaN,"[None, 1, 1, 4]",4,0
conv2d_4,Conv2D,"[None, 1, 1, 4]",4,float32,64,"[1, 1]",linear,True,"[None, 1, 1, 64]",64,320
activation_4,Activation,"[None, 1, 1, 64]",64,float32,NaN,NaN,sigmoid,NaN,"[None, 1, 1, 64]",64,0
multiply_2,Multiply,"[None, 1, 1, 64]",64,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 64]",3136,0
add_2,Add,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 64]",3136,0
stage2_unit1_bn1,BatchNormalization,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 7, 7, 64]",3136,256
stage2_unit1_relu1,Activation,"[None, 7, 7, 64]",3136,float32,NaN,NaN,relu,NaN,"[None, 7, 7, 64]",3136,0
zero_padding2d_7,ZeroPadding2D,"[None, 7, 7, 64]",3136,float32,NaN,NaN,NaN,NaN,"[None, 9, 9, 64]",5184,0
