layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 1792, 1792, 3]",9633792,float32,NaN,NaN,NaN,NaN,"[None, 1792, 1792, 3]",9633792,0
zero_padding2d_1,ZeroPadding2D,"[None, 1792, 1792, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 1798, 1798, 3]",9698412,0
conv2d_1,Conv2D,"[None, 1798, 1798, 3]",9698412,float32,64,"[7, 7]",linear,False,"[None, 896, 896, 64]",51380224,9408
batch_normalization_1,BatchNormalization,"[None, 896, 896, 64]",51380224,float32,NaN,NaN,NaN,NaN,"[None, 896, 896, 64]",51380224,256
activation_1,Activation,"[None, 896, 896, 64]",51380224,float32,NaN,NaN,relu,NaN,"[None, 896, 896, 64]",51380224,0
zero_padding2d_2,ZeroPadding2D,"[None, 896, 896, 64]",51380224,float32,NaN,NaN,NaN,NaN,"[None, 898, 898, 64]",51609856,0
max_pooling2d_1,MaxPooling2D,"[None, 898, 898, 64]",51609856,float32,NaN,NaN,NaN,NaN,"[None, 448, 448, 64]",12845056,0
conv2d_2,Conv2D,"[None, 448, 448, 64]",12845056,float32,64,"[1, 1]",linear,False,"[None, 448, 448, 64]",12845056,4096
batch_normalization_2,BatchNormalization,"[None, 448, 448, 64]",12845056,float32,NaN,NaN,NaN,NaN,"[None, 448, 448, 64]",12845056,256
activation_2,Activation,"[None, 448, 448, 64]",12845056,float32,NaN,NaN,relu,NaN,"[None, 448, 448, 64]",12845056,0
zero_padding2d_3,ZeroPadding2D,"[None, 448, 448, 64]",12845056,float32,NaN,NaN,NaN,NaN,"[None, 450, 450, 64]",12960000,0
conv2d_3,Conv2D,"[None, 450, 450, 64]",12960000,float32,64,"[3, 3]",linear,False,"[None, 448, 448, 64]",12845056,36864
batch_normalization_3,BatchNormalization,"[None, 448, 448, 64]",12845056,float32,NaN,NaN,NaN,NaN,"[None, 448, 448, 64]",12845056,256
activation_3,Activation,"[None, 448, 448, 64]",12845056,float32,NaN,NaN,relu,NaN,"[None, 448, 448, 64]",12845056,0
conv2d_4,Conv2D,"[None, 448, 448, 64]",12845056,float32,256,"[1, 1]",linear,False,"[None, 448, 448, 256]",51380224,16384
batch_normalization_4,BatchNormalization,"[None, 448, 448, 256]",51380224,float32,NaN,NaN,NaN,NaN,"[None, 448, 448, 256]",51380224,1024
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 448, 448, 256]",51380224,float32,NaN,NaN,NaN,NaN,"[None, 256]",256,0
lambda_1,Lambda,"[None, 256]",256,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 256]",256,0
conv2d_6,Conv2D,"[None, 1, 1, 256]",256,float32,16,"[1, 1]",linear,True,"[None, 1, 1, 16]",16,4112
activation_4,Activation,"[None, 1, 1, 16]",16,float32,NaN,NaN,relu,NaN,"[None, 1, 1, 16]",16,0
conv2d_7,Conv2D,"[None, 1, 1, 16]",16,float32,256,"[1, 1]",linear,True,"[None, 1, 1, 256]",256,4352
activation_5,Activation,"[None, 1, 1, 256]",256,float32,NaN,NaN,sigmoid,NaN,"[None, 1, 1, 256]",256,0
conv2d_5,Conv2D,"[None, 1, 1, 256]",256,float32,256,"[1, 1]",linear,False,"[None, 448, 448, 256]",51380224,16384
multiply_1,Multiply,"[None, 448, 448, 256]",51380224,float32,NaN,NaN,NaN,NaN,"[None, 448, 448, 256]",51380224,0
batch_normalization_5,BatchNormalization,"[None, 448, 448, 256]",51380224,float32,NaN,NaN,NaN,NaN,"[None, 448, 448, 256]",51380224,1024
add_1,Add,"[None, 448, 448, 256]",51380224,float32,NaN,NaN,NaN,NaN,"[None, 448, 448, 256]",51380224,0
