layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 512, 512, 3]",786432,float32,NaN,NaN,NaN,NaN,"[None, 512, 512, 3]",786432,0
stem_conv,Conv2D,"[None, 512, 512, 3]",1,float32,32,"[3, 3]",linear,False,"[None, 256, 256, 32]",2097152,864
stem_bn,BatchNormalization,"[None, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 32]",2097152,128
stem_activation,Activation,"[None, 256, 256, 32]",2097152,float32,NaN,NaN,swish,NaN,"[None, 256, 256, 32]",2097152,0
block1a_dwconv,DepthwiseConv2D,"[None, 256, 256, 32]",2097152,float32,NaN,"[3, 3]",linear,False,"[None, 256, 256, 32]",2097152,288
block1a_bn,BatchNormalization,"[None, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 32]",2097152,128
block1a_activation,Activation,"[None, 256, 256, 32]",2097152,float32,NaN,NaN,swish,NaN,"[None, 256, 256, 32]",2097152,0
block1a_se_squeeze,GlobalAveragePooling2D,"[None, 256, 256, 32]",2097152,float32,NaN,NaN,NaN,NaN,"[None, 32]",32,0
block1a_se_reshape,Reshape,"[None, 32]",32,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 32]",32,0
block1a_se_reduce,Conv2D,"[None, 1, 1, 32]",32,float32,8,"[1, 1]",swish,True,"[None, 1, 1, 8]",8,264
block1a_se_expand,Conv2D,"[None, 1, 1, 8]",8,float32,32,"[1, 1]",sigmoid,True,"[None, 1, 1, 32]",32,288
block1a_se_excite,Multiply,"[None, 1, 1, 32]",32,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 32]",2097152,0
block1a_project_conv,Conv2D,"[None, 256, 256, 32]",2097152,float32,16,"[1, 1]",linear,False,"[None, 256, 256, 16]",1048576,512
block1a_project_bn,BatchNormalization,"[None, 256, 256, 16]",1048576,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 16]",1048576,64
block1b_dwconv,DepthwiseConv2D,"[None, 256, 256, 16]",1048576,float32,NaN,"[3, 3]",linear,False,"[None, 256, 256, 16]",1048576,144
block1b_bn,BatchNormalization,"[None, 256, 256, 16]",1048576,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 16]",1048576,64
block1b_activation,Activation,"[None, 256, 256, 16]",1048576,float32,NaN,NaN,swish,NaN,"[None, 256, 256, 16]",1048576,0
block1b_se_squeeze,GlobalAveragePooling2D,"[None, 256, 256, 16]",1048576,float32,NaN,NaN,NaN,NaN,"[None, 16]",16,0
block1b_se_reshape,Reshape,"[None, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 16]",16,0
block1b_se_reduce,Conv2D,"[None, 1, 1, 16]",16,float32,4,"[1, 1]",swish,True,"[None, 1, 1, 4]",4,68
block1b_se_expand,Conv2D,"[None, 1, 1, 4]",4,float32,16,"[1, 1]",sigmoid,True,"[None, 1, 1, 16]",16,80
block1b_se_excite,Multiply,"[None, 1, 1, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 16]",1048576,0
block1b_project_conv,Conv2D,"[None, 256, 256, 16]",1048576,float32,16,"[1, 1]",linear,False,"[None, 256, 256, 16]",1048576,256
block1b_project_bn,BatchNormalization,"[None, 256, 256, 16]",1048576,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 16]",1048576,64
block1b_drop,FixedDropout,"[None, 256, 256, 16]",1048576,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 16]",1048576,0
block1b_add,Add,"[None, 256, 256, 16]",1048576,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 16]",1048576,0
block2a_expand_conv,Conv2D,"[None, 256, 256, 16]",1048576,float32,96,"[1, 1]",linear,False,"[None, 256, 256, 96]",6291456,1536
block2a_expand_bn,BatchNormalization,"[None, 256, 256, 96]",6291456,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 96]",6291456,384
block2a_expand_activation,Activation,"[None, 256, 256, 96]",6291456,float32,NaN,NaN,swish,NaN,"[None, 256, 256, 96]",6291456,0
block2a_dwconv,DepthwiseConv2D,"[None, 256, 256, 96]",6291456,float32,NaN,"[3, 3]",linear,False,"[None, 128, 128, 96]",1572864,864
block2a_bn,BatchNormalization,"[None, 128, 128, 96]",1572864,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 96]",1572864,384
block2a_activation,Activation,"[None, 128, 128, 96]",1572864,float32,NaN,NaN,swish,NaN,"[None, 128, 128, 96]",1572864,0
block2a_se_squeeze,GlobalAveragePooling2D,"[None, 128, 128, 96]",1572864,float32,NaN,NaN,NaN,NaN,"[None, 96]",96,0
block2a_se_reshape,Reshape,"[None, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 96]",96,0
block2a_se_reduce,Conv2D,"[None, 1, 1, 96]",96,float32,4,"[1, 1]",swish,True,"[None, 1, 1, 4]",4,388
block2a_se_expand,Conv2D,"[None, 1, 1, 4]",4,float32,96,"[1, 1]",sigmoid,True,"[None, 1, 1, 96]",96,480
block2a_se_excite,Multiply,"[None, 1, 1, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 96]",1572864,0
block2a_project_conv,Conv2D,"[None, 128, 128, 96]",1572864,float32,24,"[1, 1]",linear,False,"[None, 128, 128, 24]",393216,2304
block2a_project_bn,BatchNormalization,"[None, 128, 128, 24]",393216,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 24]",393216,96
block2b_expand_conv,Conv2D,"[None, 128, 128, 24]",393216,float32,144,"[1, 1]",linear,False,"[None, 128, 128, 144]",2359296,3456
block2b_expand_bn,BatchNormalization,"[None, 128, 128, 144]",2359296,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 144]",2359296,576
block2b_expand_activation,Activation,"[None, 128, 128, 144]",2359296,float32,NaN,NaN,swish,NaN,"[None, 128, 128, 144]",2359296,0
block2b_dwconv,DepthwiseConv2D,"[None, 128, 128, 144]",2359296,float32,NaN,"[3, 3]",linear,False,"[None, 128, 128, 144]",2359296,1296
block2b_bn,BatchNormalization,"[None, 128, 128, 144]",2359296,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 144]",2359296,576
block2b_activation,Activation,"[None, 128, 128, 144]",2359296,float32,NaN,NaN,swish,NaN,"[None, 128, 128, 144]",2359296,0
block2b_se_squeeze,GlobalAveragePooling2D,"[None, 128, 128, 144]",2359296,float32,NaN,NaN,NaN,NaN,"[None, 144]",144,0
block2b_se_reshape,Reshape,"[None, 144]",144,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 144]",144,0
block2b_se_reduce,Conv2D,"[None, 1, 1, 144]",144,float32,6,"[1, 1]",swish,True,"[None, 1, 1, 6]",6,870
block2b_se_expand,Conv2D,"[None, 1, 1, 6]",6,float32,144,"[1, 1]",sigmoid,True,"[None, 1, 1, 144]",144,1008
block2b_se_excite,Multiply,"[None, 1, 1, 144]",144,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 144]",2359296,0
block2b_project_conv,Conv2D,"[None, 128, 128, 144]",2359296,float32,24,"[1, 1]",linear,False,"[None, 128, 128, 24]",393216,3456
block2b_project_bn,BatchNormalization,"[None, 128, 128, 24]",393216,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 24]",393216,96
block2b_drop,FixedDropout,"[None, 128, 128, 24]",393216,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 24]",393216,0
block2b_add,Add,"[None, 128, 128, 24]",393216,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 24]",393216,0
block2c_expand_conv,Conv2D,"[None, 128, 128, 24]",393216,float32,144,"[1, 1]",linear,False,"[None, 128, 128, 144]",2359296,3456
block2c_expand_bn,BatchNormalization,"[None, 128, 128, 144]",2359296,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 144]",2359296,576
block2c_expand_activation,Activation,"[None, 128, 128, 144]",2359296,float32,NaN,NaN,swish,NaN,"[None, 128, 128, 144]",2359296,0
block2c_dwconv,DepthwiseConv2D,"[None, 128, 128, 144]",2359296,float32,NaN,"[3, 3]",linear,False,"[None, 128, 128, 144]",2359296,1296
block2c_bn,BatchNormalization,"[None, 128, 128, 144]",2359296,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 144]",2359296,576
block2c_activation,Activation,"[None, 128, 128, 144]",2359296,float32,NaN,NaN,swish,NaN,"[None, 128, 128, 144]",2359296,0
block2c_se_squeeze,GlobalAveragePooling2D,"[None, 128, 128, 144]",2359296,float32,NaN,NaN,NaN,NaN,"[None, 144]",144,0
block2c_se_reshape,Reshape,"[None, 144]",144,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 144]",144,0
block2c_se_reduce,Conv2D,"[None, 1, 1, 144]",144,float32,6,"[1, 1]",swish,True,"[None, 1, 1, 6]",6,870
block2c_se_expand,Conv2D,"[None, 1, 1, 6]",6,float32,144,"[1, 1]",sigmoid,True,"[None, 1, 1, 144]",144,1008
