layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 224, 224, 3]",150528,float32,NaN,NaN,NaN,NaN,"[None, 224, 224, 3]",150528,0
conv2d_1,Conv2D,"[None, 224, 224, 3]",1,float32,16,"[3, 3]",linear,True,"[None, 112, 112, 16]",200704,448
batch_normalization_1,BatchNormalization,"[None, 112, 112, 16]",200704,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 16]",200704,64
activation_1,Activation,"[None, 112, 112, 16]",200704,float32,NaN,NaN,_hard_swish,NaN,"[None, 112, 112, 16]",200704,0
conv2d_2,Conv2D,"[None, 112, 112, 16]",200704,float32,16,"[1, 1]",linear,True,"[None, 112, 112, 16]",200704,272
batch_normalization_2,BatchNormalization,"[None, 112, 112, 16]",200704,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 16]",200704,64
activation_2,Activation,"[None, 112, 112, 16]",200704,float32,NaN,NaN,_relu6,NaN,"[None, 112, 112, 16]",200704,0
depthwise_conv2d_1,DepthwiseConv2D,"[None, 112, 112, 16]",200704,float32,NaN,"[3, 3]",linear,True,"[None, 112, 112, 16]",200704,160
batch_normalization_3,BatchNormalization,"[None, 112, 112, 16]",200704,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 16]",200704,64
activation_3,Activation,"[None, 112, 112, 16]",200704,float32,NaN,NaN,_relu6,NaN,"[None, 112, 112, 16]",200704,0
conv2d_3,Conv2D,"[None, 112, 112, 16]",200704,float32,16,"[1, 1]",linear,True,"[None, 112, 112, 16]",200704,272
batch_normalization_4,BatchNormalization,"[None, 112, 112, 16]",200704,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 16]",200704,64
add_1,Add,"[None, 112, 112, 16]",200704,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 16]",200704,0
conv2d_4,Conv2D,"[None, 112, 112, 16]",200704,float32,64,"[1, 1]",linear,True,"[None, 112, 112, 64]",802816,1088
batch_normalization_5,BatchNormalization,"[None, 112, 112, 64]",802816,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 64]",802816,256
activation_4,Activation,"[None, 112, 112, 64]",802816,float32,NaN,NaN,_relu6,NaN,"[None, 112, 112, 64]",802816,0
depthwise_conv2d_2,DepthwiseConv2D,"[None, 112, 112, 64]",802816,float32,NaN,"[3, 3]",linear,True,"[None, 56, 56, 64]",200704,640
batch_normalization_6,BatchNormalization,"[None, 56, 56, 64]",200704,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 64]",200704,256
activation_5,Activation,"[None, 56, 56, 64]",200704,float32,NaN,NaN,_relu6,NaN,"[None, 56, 56, 64]",200704,0
conv2d_5,Conv2D,"[None, 56, 56, 64]",200704,float32,24,"[1, 1]",linear,True,"[None, 56, 56, 24]",75264,1560
batch_normalization_7,BatchNormalization,"[None, 56, 56, 24]",75264,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 24]",75264,96
conv2d_6,Conv2D,"[None, 56, 56, 24]",75264,float32,72,"[1, 1]",linear,True,"[None, 56, 56, 72]",225792,1800
batch_normalization_8,BatchNormalization,"[None, 56, 56, 72]",225792,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 72]",225792,288
activation_6,Activation,"[None, 56, 56, 72]",225792,float32,NaN,NaN,_relu6,NaN,"[None, 56, 56, 72]",225792,0
depthwise_conv2d_3,DepthwiseConv2D,"[None, 56, 56, 72]",225792,float32,NaN,"[3, 3]",linear,True,"[None, 56, 56, 72]",225792,720
batch_normalization_9,BatchNormalization,"[None, 56, 56, 72]",225792,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 72]",225792,288
activation_7,Activation,"[None, 56, 56, 72]",225792,float32,NaN,NaN,_relu6,NaN,"[None, 56, 56, 72]",225792,0
conv2d_7,Conv2D,"[None, 56, 56, 72]",225792,float32,24,"[1, 1]",linear,True,"[None, 56, 56, 24]",75264,1752
batch_normalization_10,BatchNormalization,"[None, 56, 56, 24]",75264,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 24]",75264,96
add_2,Add,"[None, 56, 56, 24]",75264,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 24]",75264,0
conv2d_8,Conv2D,"[None, 56, 56, 24]",75264,float32,72,"[1, 1]",linear,True,"[None, 56, 56, 72]",225792,1800
batch_normalization_11,BatchNormalization,"[None, 56, 56, 72]",225792,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 72]",225792,288
activation_8,Activation,"[None, 56, 56, 72]",225792,float32,NaN,NaN,_relu6,NaN,"[None, 56, 56, 72]",225792,0
depthwise_conv2d_4,DepthwiseConv2D,"[None, 56, 56, 72]",225792,float32,NaN,"[5, 5]",linear,True,"[None, 28, 28, 72]",56448,1872
batch_normalization_12,BatchNormalization,"[None, 28, 28, 72]",56448,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 72]",56448,288
activation_9,Activation,"[None, 28, 28, 72]",56448,float32,NaN,NaN,_relu6,NaN,"[None, 28, 28, 72]",56448,0
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 28, 28, 72]",56448,float32,NaN,NaN,NaN,NaN,"[None, 72]",72,0
dense_1,Dense,"[None, 72]",72,float32,NaN,NaN,relu,True,"[None, 72]",72,5256
dense_2,Dense,"[None, 72]",72,float32,NaN,NaN,hard_sigmoid,True,"[None, 72]",72,5256
reshape_1,Reshape,"[None, 72]",72,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 72]",72,0
multiply_1,Multiply,"[None, 1, 1, 72]",72,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 72]",56448,0
conv2d_9,Conv2D,"[None, 28, 28, 72]",56448,float32,40,"[1, 1]",linear,True,"[None, 28, 28, 40]",31360,2920
batch_normalization_13,BatchNormalization,"[None, 28, 28, 40]",31360,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 40]",31360,160
conv2d_10,Conv2D,"[None, 28, 28, 40]",31360,float32,120,"[1, 1]",linear,True,"[None, 28, 28, 120]",94080,4920
batch_normalization_14,BatchNormalization,"[None, 28, 28, 120]",94080,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 120]",94080,480
activation_10,Activation,"[None, 28, 28, 120]",94080,float32,NaN,NaN,_relu6,NaN,"[None, 28, 28, 120]",94080,0
depthwise_conv2d_5,DepthwiseConv2D,"[None, 28, 28, 120]",94080,float32,NaN,"[5, 5]",linear,True,"[None, 28, 28, 120]",94080,3120
batch_normalization_15,BatchNormalization,"[None, 28, 28, 120]",94080,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 120]",94080,480
activation_11,Activation,"[None, 28, 28, 120]",94080,float32,NaN,NaN,_relu6,NaN,"[None, 28, 28, 120]",94080,0
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 28, 28, 120]",94080,float32,NaN,NaN,NaN,NaN,"[None, 120]",120,0
dense_3,Dense,"[None, 120]",120,float32,NaN,NaN,relu,True,"[None, 120]",120,14520
dense_4,Dense,"[None, 120]",120,float32,NaN,NaN,hard_sigmoid,True,"[None, 120]",120,14520
reshape_2,Reshape,"[None, 120]",120,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 120]",120,0
multiply_2,Multiply,"[None, 1, 1, 120]",120,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 120]",94080,0
conv2d_11,Conv2D,"[None, 28, 28, 120]",94080,float32,40,"[1, 1]",linear,True,"[None, 28, 28, 40]",31360,4840
batch_normalization_16,BatchNormalization,"[None, 28, 28, 40]",31360,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 40]",31360,160
add_3,Add,"[None, 28, 28, 40]",31360,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 40]",31360,0
