layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 568, 568, 3]",967872,float32,NaN,NaN,NaN,NaN,"[None, 568, 568, 3]",967872,0
zero_padding2d_1,ZeroPadding2D,"[None, 568, 568, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 574, 574, 3]",988428,0
conv2d_1,Conv2D,"[None, 574, 574, 3]",988428,float32,64,"[7, 7]",linear,False,"[None, 284, 284, 64]",5161984,9408
batch_normalization_1,BatchNormalization,"[None, 284, 284, 64]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 284, 284, 64]",5161984,256
activation_1,Activation,"[None, 284, 284, 64]",5161984,float32,NaN,NaN,relu,NaN,"[None, 284, 284, 64]",5161984,0
zero_padding2d_2,ZeroPadding2D,"[None, 284, 284, 64]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 286, 286, 64]",5234944,0
max_pooling2d_1,MaxPooling2D,"[None, 286, 286, 64]",5234944,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 64]",1290496,0
conv2d_2,Conv2D,"[None, 142, 142, 64]",1290496,float32,64,"[1, 1]",linear,False,"[None, 142, 142, 64]",1290496,4096
batch_normalization_2,BatchNormalization,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 64]",1290496,256
activation_2,Activation,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 64]",1290496,0
zero_padding2d_3,ZeroPadding2D,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,NaN,NaN,"[None, 144, 144, 64]",1327104,0
conv2d_3,Conv2D,"[None, 144, 144, 64]",1327104,float32,64,"[3, 3]",linear,False,"[None, 142, 142, 64]",1290496,36864
batch_normalization_3,BatchNormalization,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 64]",1290496,256
activation_3,Activation,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 64]",1290496,0
conv2d_4,Conv2D,"[None, 142, 142, 64]",1290496,float32,256,"[1, 1]",linear,False,"[None, 142, 142, 256]",5161984,16384
batch_normalization_4,BatchNormalization,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 256]",5161984,1024
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 256]",256,0
lambda_1,Lambda,"[None, 256]",256,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 256]",256,0
conv2d_6,Conv2D,"[None, 1, 1, 256]",256,float32,16,"[1, 1]",linear,True,"[None, 1, 1, 16]",16,4112
activation_4,Activation,"[None, 1, 1, 16]",16,float32,NaN,NaN,relu,NaN,"[None, 1, 1, 16]",16,0
conv2d_7,Conv2D,"[None, 1, 1, 16]",16,float32,256,"[1, 1]",linear,True,"[None, 1, 1, 256]",256,4352
activation_5,Activation,"[None, 1, 1, 256]",256,float32,NaN,NaN,sigmoid,NaN,"[None, 1, 1, 256]",256,0
conv2d_5,Conv2D,"[None, 1, 1, 256]",256,float32,256,"[1, 1]",linear,False,"[None, 142, 142, 256]",5161984,16384
multiply_1,Multiply,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 256]",5161984,0
batch_normalization_5,BatchNormalization,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 256]",5161984,1024
add_1,Add,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 256]",5161984,0
activation_6,Activation,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 256]",5161984,0
conv2d_8,Conv2D,"[None, 142, 142, 256]",5161984,float32,64,"[1, 1]",linear,False,"[None, 142, 142, 64]",1290496,16384
batch_normalization_6,BatchNormalization,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 64]",1290496,256
activation_7,Activation,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 64]",1290496,0
zero_padding2d_4,ZeroPadding2D,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,NaN,NaN,"[None, 144, 144, 64]",1327104,0
conv2d_9,Conv2D,"[None, 144, 144, 64]",1327104,float32,64,"[3, 3]",linear,False,"[None, 142, 142, 64]",1290496,36864
batch_normalization_7,BatchNormalization,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 64]",1290496,256
activation_8,Activation,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 64]",1290496,0
conv2d_10,Conv2D,"[None, 142, 142, 64]",1290496,float32,256,"[1, 1]",linear,False,"[None, 142, 142, 256]",5161984,16384
batch_normalization_8,BatchNormalization,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 256]",5161984,1024
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 256]",256,0
lambda_2,Lambda,"[None, 256]",256,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 256]",256,0
conv2d_11,Conv2D,"[None, 1, 1, 256]",256,float32,16,"[1, 1]",linear,True,"[None, 1, 1, 16]",16,4112
activation_9,Activation,"[None, 1, 1, 16]",16,float32,NaN,NaN,relu,NaN,"[None, 1, 1, 16]",16,0
conv2d_12,Conv2D,"[None, 1, 1, 16]",16,float32,256,"[1, 1]",linear,True,"[None, 1, 1, 256]",256,4352
activation_10,Activation,"[None, 1, 1, 256]",256,float32,NaN,NaN,sigmoid,NaN,"[None, 1, 1, 256]",256,0
multiply_2,Multiply,"[None, 1, 1, 256]",256,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 256]",5161984,0
add_2,Add,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 256]",5161984,0
activation_11,Activation,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 256]",5161984,0
conv2d_13,Conv2D,"[None, 142, 142, 256]",5161984,float32,64,"[1, 1]",linear,False,"[None, 142, 142, 64]",1290496,16384
batch_normalization_9,BatchNormalization,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 64]",1290496,256
activation_12,Activation,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 64]",1290496,0
zero_padding2d_5,ZeroPadding2D,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,NaN,NaN,"[None, 144, 144, 64]",1327104,0
conv2d_14,Conv2D,"[None, 144, 144, 64]",1327104,float32,64,"[3, 3]",linear,False,"[None, 142, 142, 64]",1290496,36864
batch_normalization_10,BatchNormalization,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 64]",1290496,256
activation_13,Activation,"[None, 142, 142, 64]",1290496,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 64]",1290496,0
conv2d_15,Conv2D,"[None, 142, 142, 64]",1290496,float32,256,"[1, 1]",linear,False,"[None, 142, 142, 256]",5161984,16384
batch_normalization_11,BatchNormalization,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 256]",5161984,1024
global_average_pooling2d_3,GlobalAveragePooling2D,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 256]",256,0
lambda_3,Lambda,"[None, 256]",256,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 256]",256,0
conv2d_16,Conv2D,"[None, 1, 1, 256]",256,float32,16,"[1, 1]",linear,True,"[None, 1, 1, 16]",16,4112
activation_14,Activation,"[None, 1, 1, 16]",16,float32,NaN,NaN,relu,NaN,"[None, 1, 1, 16]",16,0
conv2d_17,Conv2D,"[None, 1, 1, 16]",16,float32,256,"[1, 1]",linear,True,"[None, 1, 1, 256]",256,4352
activation_15,Activation,"[None, 1, 1, 256]",256,float32,NaN,NaN,sigmoid,NaN,"[None, 1, 1, 256]",256,0
multiply_3,Multiply,"[None, 1, 1, 256]",256,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 256]",5161984,0
add_3,Add,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,NaN,NaN,"[None, 142, 142, 256]",5161984,0
activation_16,Activation,"[None, 142, 142, 256]",5161984,float32,NaN,NaN,relu,NaN,"[None, 142, 142, 256]",5161984,0
conv2d_18,Conv2D,"[None, 142, 142, 256]",5161984,float32,128,"[1, 1]",linear,False,"[None, 71, 71, 128]",645248,32768
batch_normalization_12,BatchNormalization,"[None, 71, 71, 128]",645248,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 128]",645248,512
activation_17,Activation,"[None, 71, 71, 128]",645248,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 128]",645248,0
zero_padding2d_6,ZeroPadding2D,"[None, 71, 71, 128]",645248,float32,NaN,NaN,NaN,NaN,"[None, 73, 73, 128]",682112,0
conv2d_19,Conv2D,"[None, 73, 73, 128]",682112,float32,128,"[3, 3]",linear,False,"[None, 71, 71, 128]",645248,147456
batch_normalization_13,BatchNormalization,"[None, 71, 71, 128]",645248,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 128]",645248,512
activation_18,Activation,"[None, 71, 71, 128]",645248,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 128]",645248,0
conv2d_20,Conv2D,"[None, 71, 71, 128]",645248,float32,512,"[1, 1]",linear,False,"[None, 71, 71, 512]",2580992,65536
batch_normalization_14,BatchNormalization,"[None, 71, 71, 512]",2580992,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 512]",2580992,2048
global_average_pooling2d_4,GlobalAveragePooling2D,"[None, 71, 71, 512]",2580992,float32,NaN,NaN,NaN,NaN,"[None, 512]",512,0
lambda_4,Lambda,"[None, 512]",512,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 512]",512,0
conv2d_22,Conv2D,"[None, 1, 1, 512]",512,float32,32,"[1, 1]",linear,True,"[None, 1, 1, 32]",32,16416
activation_19,Activation,"[None, 1, 1, 32]",32,float32,NaN,NaN,relu,NaN,"[None, 1, 1, 32]",32,0
conv2d_23,Conv2D,"[None, 1, 1, 32]",32,float32,512,"[1, 1]",linear,True,"[None, 1, 1, 512]",512,16896
activation_20,Activation,"[None, 1, 1, 512]",512,float32,NaN,NaN,sigmoid,NaN,"[None, 1, 1, 512]",512,0
conv2d_21,Conv2D,"[None, 1, 1, 512]",512,float32,512,"[1, 1]",linear,False,"[None, 71, 71, 512]",2580992,131072
multiply_4,Multiply,"[None, 71, 71, 512]",2580992,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 512]",2580992,0
batch_normalization_15,BatchNormalization,"[None, 71, 71, 512]",2580992,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 512]",2580992,2048
add_4,Add,"[None, 71, 71, 512]",2580992,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 512]",2580992,0
activation_21,Activation,"[None, 71, 71, 512]",2580992,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 512]",2580992,0
conv2d_24,Conv2D,"[None, 71, 71, 512]",2580992,float32,128,"[1, 1]",linear,False,"[None, 71, 71, 128]",645248,65536
batch_normalization_16,BatchNormalization,"[None, 71, 71, 128]",645248,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 128]",645248,512
activation_22,Activation,"[None, 71, 71, 128]",645248,float32,NaN,NaN,relu,NaN,"[None, 71, 71, 128]",645248,0
zero_padding2d_7,ZeroPadding2D,"[None, 71, 71, 128]",645248,float32,NaN,NaN,NaN,NaN,"[None, 73, 73, 128]",682112,0
conv2d_25,Conv2D,"[None, 73, 73, 128]",682112,float32,128,"[3, 3]",linear,False,"[None, 71, 71, 128]",645248,147456
batch_normalization_17,BatchNormalization,"[None, 71, 71, 128]",645248,float32,NaN,NaN,NaN,NaN,"[None, 71, 71, 128]",645248,512
