layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 720, 720, 3]",1555200,float32,NaN,NaN,NaN,NaN,"[None, 720, 720, 3]",1555200,0
conv2d_1,Conv2D,"[None, 720, 720, 3]",1,float32,16,"[3, 3]",linear,True,"[None, 360, 360, 16]",2073600,448
batch_normalization_1,BatchNormalization,"[None, 360, 360, 16]",2073600,float32,NaN,NaN,NaN,NaN,"[None, 360, 360, 16]",2073600,64
activation_1,Activation,"[None, 360, 360, 16]",2073600,float32,NaN,NaN,_hard_swish,NaN,"[None, 360, 360, 16]",2073600,0
conv2d_2,Conv2D,"[None, 360, 360, 16]",2073600,float32,16,"[1, 1]",linear,True,"[None, 360, 360, 16]",2073600,272
batch_normalization_2,BatchNormalization,"[None, 360, 360, 16]",2073600,float32,NaN,NaN,NaN,NaN,"[None, 360, 360, 16]",2073600,64
activation_2,Activation,"[None, 360, 360, 16]",2073600,float32,NaN,NaN,_relu6,NaN,"[None, 360, 360, 16]",2073600,0
depthwise_conv2d_1,DepthwiseConv2D,"[None, 360, 360, 16]",2073600,float32,NaN,"[3, 3]",linear,True,"[None, 180, 180, 16]",518400,160
batch_normalization_3,BatchNormalization,"[None, 180, 180, 16]",518400,float32,NaN,NaN,NaN,NaN,"[None, 180, 180, 16]",518400,64
activation_3,Activation,"[None, 180, 180, 16]",518400,float32,NaN,NaN,_relu6,NaN,"[None, 180, 180, 16]",518400,0
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 180, 180, 16]",518400,float32,NaN,NaN,NaN,NaN,"[None, 16]",16,0
dense_1,Dense,"[None, 16]",16,float32,NaN,NaN,relu,True,"[None, 16]",16,272
dense_2,Dense,"[None, 16]",16,float32,NaN,NaN,hard_sigmoid,True,"[None, 16]",16,272
reshape_1,Reshape,"[None, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 16]",16,0
multiply_1,Multiply,"[None, 1, 1, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 180, 180, 16]",518400,0
conv2d_3,Conv2D,"[None, 180, 180, 16]",518400,float32,16,"[1, 1]",linear,True,"[None, 180, 180, 16]",518400,272
batch_normalization_4,BatchNormalization,"[None, 180, 180, 16]",518400,float32,NaN,NaN,NaN,NaN,"[None, 180, 180, 16]",518400,64
conv2d_4,Conv2D,"[None, 180, 180, 16]",518400,float32,72,"[1, 1]",linear,True,"[None, 180, 180, 72]",2332800,1224
batch_normalization_5,BatchNormalization,"[None, 180, 180, 72]",2332800,float32,NaN,NaN,NaN,NaN,"[None, 180, 180, 72]",2332800,288
activation_4,Activation,"[None, 180, 180, 72]",2332800,float32,NaN,NaN,_relu6,NaN,"[None, 180, 180, 72]",2332800,0
depthwise_conv2d_2,DepthwiseConv2D,"[None, 180, 180, 72]",2332800,float32,NaN,"[3, 3]",linear,True,"[None, 90, 90, 72]",583200,720
batch_normalization_6,BatchNormalization,"[None, 90, 90, 72]",583200,float32,NaN,NaN,NaN,NaN,"[None, 90, 90, 72]",583200,288
activation_5,Activation,"[None, 90, 90, 72]",583200,float32,NaN,NaN,_relu6,NaN,"[None, 90, 90, 72]",583200,0
conv2d_5,Conv2D,"[None, 90, 90, 72]",583200,float32,24,"[1, 1]",linear,True,"[None, 90, 90, 24]",194400,1752
batch_normalization_7,BatchNormalization,"[None, 90, 90, 24]",194400,float32,NaN,NaN,NaN,NaN,"[None, 90, 90, 24]",194400,96
conv2d_6,Conv2D,"[None, 90, 90, 24]",194400,float32,88,"[1, 1]",linear,True,"[None, 90, 90, 88]",712800,2200
batch_normalization_8,BatchNormalization,"[None, 90, 90, 88]",712800,float32,NaN,NaN,NaN,NaN,"[None, 90, 90, 88]",712800,352
activation_6,Activation,"[None, 90, 90, 88]",712800,float32,NaN,NaN,_relu6,NaN,"[None, 90, 90, 88]",712800,0
depthwise_conv2d_3,DepthwiseConv2D,"[None, 90, 90, 88]",712800,float32,NaN,"[3, 3]",linear,True,"[None, 90, 90, 88]",712800,880
batch_normalization_9,BatchNormalization,"[None, 90, 90, 88]",712800,float32,NaN,NaN,NaN,NaN,"[None, 90, 90, 88]",712800,352
activation_7,Activation,"[None, 90, 90, 88]",712800,float32,NaN,NaN,_relu6,NaN,"[None, 90, 90, 88]",712800,0
conv2d_7,Conv2D,"[None, 90, 90, 88]",712800,float32,24,"[1, 1]",linear,True,"[None, 90, 90, 24]",194400,2136
batch_normalization_10,BatchNormalization,"[None, 90, 90, 24]",194400,float32,NaN,NaN,NaN,NaN,"[None, 90, 90, 24]",194400,96
add_1,Add,"[None, 90, 90, 24]",194400,float32,NaN,NaN,NaN,NaN,"[None, 90, 90, 24]",194400,0
conv2d_8,Conv2D,"[None, 90, 90, 24]",194400,float32,96,"[1, 1]",linear,True,"[None, 90, 90, 96]",777600,2400
batch_normalization_11,BatchNormalization,"[None, 90, 90, 96]",777600,float32,NaN,NaN,NaN,NaN,"[None, 90, 90, 96]",777600,384
activation_8,Activation,"[None, 90, 90, 96]",777600,float32,NaN,NaN,_hard_swish,NaN,"[None, 90, 90, 96]",777600,0
depthwise_conv2d_4,DepthwiseConv2D,"[None, 90, 90, 96]",777600,float32,NaN,"[5, 5]",linear,True,"[None, 45, 45, 96]",194400,2496
batch_normalization_12,BatchNormalization,"[None, 45, 45, 96]",194400,float32,NaN,NaN,NaN,NaN,"[None, 45, 45, 96]",194400,384
activation_9,Activation,"[None, 45, 45, 96]",194400,float32,NaN,NaN,_hard_swish,NaN,"[None, 45, 45, 96]",194400,0
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 45, 45, 96]",194400,float32,NaN,NaN,NaN,NaN,"[None, 96]",96,0
dense_3,Dense,"[None, 96]",96,float32,NaN,NaN,relu,True,"[None, 96]",96,9312
