layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 224, 224, 3]",150528,float32,NaN,NaN,NaN,NaN,"[None, 224, 224, 3]",150528,0
block1_conv1,Conv2D,"[None, 224, 224, 3]",1,float32,32,"[3, 3]",linear,False,"[None, 111, 111, 32]",394272,864
block1_conv1_bn,BatchNormalization,"[None, 111, 111, 32]",394272,float32,NaN,NaN,NaN,NaN,"[None, 111, 111, 32]",394272,128
block1_conv1_act,Activation,"[None, 111, 111, 32]",394272,float32,NaN,NaN,relu,NaN,"[None, 111, 111, 32]",394272,0
block1_conv2,Conv2D,"[None, 111, 111, 32]",394272,float32,64,"[3, 3]",linear,False,"[None, 109, 109, 64]",760384,18432
block1_conv2_bn,BatchNormalization,"[None, 109, 109, 64]",760384,float32,NaN,NaN,NaN,NaN,"[None, 109, 109, 64]",760384,256
block1_conv2_act,Activation,"[None, 109, 109, 64]",760384,float32,NaN,NaN,relu,NaN,"[None, 109, 109, 64]",760384,0
block2_sepconv1,SeparableConv2D,"[None, 109, 109, 64]",760384,float32,128,"[3, 3]",linear,False,"[None, 109, 109, 128]",1520768,8768
block2_sepconv1_bn,BatchNormalization,"[None, 109, 109, 128]",1520768,float32,NaN,NaN,NaN,NaN,"[None, 109, 109, 128]",1520768,512
block2_sepconv2_act,Activation,"[None, 109, 109, 128]",1520768,float32,NaN,NaN,relu,NaN,"[None, 109, 109, 128]",1520768,0
block2_sepconv2,SeparableConv2D,"[None, 109, 109, 128]",1520768,float32,128,"[3, 3]",linear,False,"[None, 109, 109, 128]",1520768,17536
block2_sepconv2_bn,BatchNormalization,"[None, 109, 109, 128]",1520768,float32,NaN,NaN,NaN,NaN,"[None, 109, 109, 128]",1520768,512
conv2d_1,Conv2D,"[None, 109, 109, 128]",1520768,float32,128,"[1, 1]",linear,False,"[None, 55, 55, 128]",387200,8192
block2_pool,MaxPooling2D,"[None, 55, 55, 128]",387200,float32,NaN,NaN,NaN,NaN,"[None, 55, 55, 128]",387200,0
batch_normalization_1,BatchNormalization,"[None, 55, 55, 128]",387200,float32,NaN,NaN,NaN,NaN,"[None, 55, 55, 128]",387200,512
add_1,Add,"[None, 55, 55, 128]",387200,float32,NaN,NaN,NaN,NaN,"[None, 55, 55, 128]",387200,0
block3_sepconv1_act,Activation,"[None, 55, 55, 128]",387200,float32,NaN,NaN,relu,NaN,"[None, 55, 55, 128]",387200,0
block3_sepconv1,SeparableConv2D,"[None, 55, 55, 128]",387200,float32,256,"[3, 3]",linear,False,"[None, 55, 55, 256]",774400,33920
block3_sepconv1_bn,BatchNormalization,"[None, 55, 55, 256]",774400,float32,NaN,NaN,NaN,NaN,"[None, 55, 55, 256]",774400,1024
block3_sepconv2_act,Activation,"[None, 55, 55, 256]",774400,float32,NaN,NaN,relu,NaN,"[None, 55, 55, 256]",774400,0
block3_sepconv2,SeparableConv2D,"[None, 55, 55, 256]",774400,float32,256,"[3, 3]",linear,False,"[None, 55, 55, 256]",774400,67840
block3_sepconv2_bn,BatchNormalization,"[None, 55, 55, 256]",774400,float32,NaN,NaN,NaN,NaN,"[None, 55, 55, 256]",774400,1024
conv2d_2,Conv2D,"[None, 55, 55, 256]",774400,float32,256,"[1, 1]",linear,False,"[None, 28, 28, 256]",200704,32768
block3_pool,MaxPooling2D,"[None, 28, 28, 256]",200704,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 256]",200704,0
batch_normalization_2,BatchNormalization,"[None, 28, 28, 256]",200704,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 256]",200704,1024
add_2,Add,"[None, 28, 28, 256]",200704,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 256]",200704,0
block4_sepconv1_act,Activation,"[None, 28, 28, 256]",200704,float32,NaN,NaN,relu,NaN,"[None, 28, 28, 256]",200704,0
block4_sepconv1,SeparableConv2D,"[None, 28, 28, 256]",200704,float32,728,"[3, 3]",linear,False,"[None, 28, 28, 728]",570752,188672
block4_sepconv1_bn,BatchNormalization,"[None, 28, 28, 728]",570752,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 728]",570752,2912
block4_sepconv2_act,Activation,"[None, 28, 28, 728]",570752,float32,NaN,NaN,relu,NaN,"[None, 28, 28, 728]",570752,0
block4_sepconv2,SeparableConv2D,"[None, 28, 28, 728]",570752,float32,728,"[3, 3]",linear,False,"[None, 28, 28, 728]",570752,536536
