layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 150, 150, 3]",67500,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 3]",67500,0
bn_data,BatchNormalization,"[None, 150, 150, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 3]",67500,9
zero_padding2d_1,ZeroPadding2D,"[None, 150, 150, 3]",67500,float32,NaN,NaN,NaN,NaN,"[None, 156, 156, 3]",73008,0
conv0,Conv2D,"[None, 156, 156, 3]",73008,float32,64,"[7, 7]",linear,False,"[None, 75, 75, 64]",360000,9408
bn0,BatchNormalization,"[None, 75, 75, 64]",360000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 64]",360000,256
relu0,Activation,"[None, 75, 75, 64]",360000,float32,NaN,NaN,relu,NaN,"[None, 75, 75, 64]",360000,0
zero_padding2d_2,ZeroPadding2D,"[None, 75, 75, 64]",360000,float32,NaN,NaN,NaN,NaN,"[None, 77, 77, 64]",379456,0
pooling0,MaxPooling2D,"[None, 77, 77, 64]",379456,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 64]",92416,0
stage1_unit1_bn1,BatchNormalization,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 64]",92416,256
stage1_unit1_relu1,Activation,"[None, 38, 38, 64]",92416,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 64]",92416,0
zero_padding2d_3,ZeroPadding2D,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 64]",102400,0
stage1_unit1_conv1,Conv2D,"[None, 40, 40, 64]",102400,float32,64,"[3, 3]",linear,False,"[None, 38, 38, 64]",92416,36864
stage1_unit1_bn2,BatchNormalization,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 64]",92416,256
stage1_unit1_relu2,Activation,"[None, 38, 38, 64]",92416,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 64]",92416,0
zero_padding2d_4,ZeroPadding2D,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 64]",102400,0
stage1_unit1_conv2,Conv2D,"[None, 40, 40, 64]",102400,float32,64,"[3, 3]",linear,False,"[None, 38, 38, 64]",92416,36864
stage1_unit1_sc,Conv2D,"[None, 38, 38, 64]",92416,float32,64,"[1, 1]",linear,False,"[None, 38, 38, 64]",92416,4096
add_1,Add,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 64]",92416,0
stage1_unit2_bn1,BatchNormalization,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 64]",92416,256
stage1_unit2_relu1,Activation,"[None, 38, 38, 64]",92416,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 64]",92416,0
zero_padding2d_5,ZeroPadding2D,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 64]",102400,0
stage1_unit2_conv1,Conv2D,"[None, 40, 40, 64]",102400,float32,64,"[3, 3]",linear,False,"[None, 38, 38, 64]",92416,36864
stage1_unit2_bn2,BatchNormalization,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 64]",92416,256
stage1_unit2_relu2,Activation,"[None, 38, 38, 64]",92416,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 64]",92416,0
zero_padding2d_6,ZeroPadding2D,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 64]",102400,0
stage1_unit2_conv2,Conv2D,"[None, 40, 40, 64]",102400,float32,64,"[3, 3]",linear,False,"[None, 38, 38, 64]",92416,36864
add_2,Add,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 64]",92416,0
stage2_unit1_bn1,BatchNormalization,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 64]",92416,256
stage2_unit1_relu1,Activation,"[None, 38, 38, 64]",92416,float32,NaN,NaN,relu,NaN,"[None, 38, 38, 64]",92416,0
zero_padding2d_7,ZeroPadding2D,"[None, 38, 38, 64]",92416,float32,NaN,NaN,NaN,NaN,"[None, 40, 40, 64]",102400,0
stage2_unit1_conv1,Conv2D,"[None, 40, 40, 64]",102400,float32,128,"[3, 3]",linear,False,"[None, 19, 19, 128]",46208,73728
stage2_unit1_bn2,BatchNormalization,"[None, 19, 19, 128]",46208,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 128]",46208,512
stage2_unit1_relu2,Activation,"[None, 19, 19, 128]",46208,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 128]",46208,0
zero_padding2d_8,ZeroPadding2D,"[None, 19, 19, 128]",46208,float32,NaN,NaN,NaN,NaN,"[None, 21, 21, 128]",56448,0
stage2_unit1_conv2,Conv2D,"[None, 21, 21, 128]",56448,float32,128,"[3, 3]",linear,False,"[None, 19, 19, 128]",46208,147456
stage2_unit1_sc,Conv2D,"[None, 19, 19, 128]",46208,float32,128,"[1, 1]",linear,False,"[None, 19, 19, 128]",46208,8192
add_3,Add,"[None, 19, 19, 128]",46208,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 128]",46208,0
stage2_unit2_bn1,BatchNormalization,"[None, 19, 19, 128]",46208,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 128]",46208,512
stage2_unit2_relu1,Activation,"[None, 19, 19, 128]",46208,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 128]",46208,0
zero_padding2d_9,ZeroPadding2D,"[None, 19, 19, 128]",46208,float32,NaN,NaN,NaN,NaN,"[None, 21, 21, 128]",56448,0
stage2_unit2_conv1,Conv2D,"[None, 21, 21, 128]",56448,float32,128,"[3, 3]",linear,False,"[None, 19, 19, 128]",46208,147456
stage2_unit2_bn2,BatchNormalization,"[None, 19, 19, 128]",46208,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 128]",46208,512
stage2_unit2_relu2,Activation,"[None, 19, 19, 128]",46208,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 128]",46208,0
zero_padding2d_10,ZeroPadding2D,"[None, 19, 19, 128]",46208,float32,NaN,NaN,NaN,NaN,"[None, 21, 21, 128]",56448,0
stage2_unit2_conv2,Conv2D,"[None, 21, 21, 128]",56448,float32,128,"[3, 3]",linear,False,"[None, 19, 19, 128]",46208,147456
add_4,Add,"[None, 19, 19, 128]",46208,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 128]",46208,0
stage3_unit1_bn1,BatchNormalization,"[None, 19, 19, 128]",46208,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 128]",46208,512
stage3_unit1_relu1,Activation,"[None, 19, 19, 128]",46208,float32,NaN,NaN,relu,NaN,"[None, 19, 19, 128]",46208,0
