layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 64, 64, 3]",12288,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 3]",12288,0
block1_conv1,Conv2D,"[None, 64, 64, 3]",1,float32,64,"[3, 3]",relu,True,"[None, 64, 64, 64]",262144,1792
block1_conv2,Conv2D,"[None, 64, 64, 64]",262144,float32,64,"[3, 3]",relu,True,"[None, 64, 64, 64]",262144,36928
block1_pool,MaxPooling2D,"[None, 64, 64, 64]",262144,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 64]",65536,0
block2_conv1,Conv2D,"[None, 32, 32, 64]",65536,float32,128,"[3, 3]",relu,True,"[None, 32, 32, 128]",131072,73856
block2_conv2,Conv2D,"[None, 32, 32, 128]",131072,float32,128,"[3, 3]",relu,True,"[None, 32, 32, 128]",131072,147584
block2_pool,MaxPooling2D,"[None, 32, 32, 128]",131072,float32,NaN,NaN,NaN,NaN,"[None, 16, 16, 128]",32768,0
block3_conv1,Conv2D,"[None, 16, 16, 128]",32768,float32,256,"[3, 3]",relu,True,"[None, 16, 16, 256]",65536,295168
block3_conv2,Conv2D,"[None, 16, 16, 256]",65536,float32,256,"[3, 3]",relu,True,"[None, 16, 16, 256]",65536,590080
block3_conv3,Conv2D,"[None, 16, 16, 256]",65536,float32,256,"[3, 3]",relu,True,"[None, 16, 16, 256]",65536,590080
block3_pool,MaxPooling2D,"[None, 16, 16, 256]",65536,float32,NaN,NaN,NaN,NaN,"[None, 8, 8, 256]",16384,0
block4_conv1,Conv2D,"[None, 8, 8, 256]",16384,float32,512,"[3, 3]",relu,True,"[None, 8, 8, 512]",32768,1180160
block4_conv2,Conv2D,"[None, 8, 8, 512]",32768,float32,512,"[3, 3]",relu,True,"[None, 8, 8, 512]",32768,2359808
block4_conv3,Conv2D,"[None, 8, 8, 512]",32768,float32,512,"[3, 3]",relu,True,"[None, 8, 8, 512]",32768,2359808
block4_pool,MaxPooling2D,"[None, 8, 8, 512]",32768,float32,NaN,NaN,NaN,NaN,"[None, 4, 4, 512]",8192,0
block5_conv1,Conv2D,"[None, 4, 4, 512]",8192,float32,512,"[3, 3]",relu,True,"[None, 4, 4, 512]",8192,2359808
block5_conv2,Conv2D,"[None, 4, 4, 512]",8192,float32,512,"[3, 3]",relu,True,"[None, 4, 4, 512]",8192,2359808
block5_conv3,Conv2D,"[None, 4, 4, 512]",8192,float32,512,"[3, 3]",relu,True,"[None, 4, 4, 512]",8192,2359808
block5_pool,MaxPooling2D,"[None, 4, 4, 512]",8192,float32,NaN,NaN,NaN,NaN,"[None, 2, 2, 512]",2048,0
flatten,Flatten,"[None, 2, 2, 512]",2048,float32,NaN,NaN,NaN,NaN,"[None, 2048]",2048,0
fc1,Dense,"[None, 2048]",2048,float32,NaN,NaN,relu,True,"[None, 4096]",4096,8392704
fc2,Dense,"[None, 4096]",4096,float32,NaN,NaN,relu,True,"[None, 4096]",4096,16781312
predictions,Dense,"[None, 4096]",4096,float32,NaN,NaN,softmax,True,"[None, 1000]",1000,4097000
