layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 112, 112, 3]",37632,float32,NaN,NaN,NaN,NaN,"[None, 112, 112, 3]",37632,0
zero_padding2d_1,ZeroPadding2D,"[None, 112, 112, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 118, 118, 3]",41772,0
conv2d_1,Conv2D,"[None, 118, 118, 3]",41772,float32,64,"[7, 7]",linear,False,"[None, 56, 56, 64]",200704,9408
batch_normalization_1,BatchNormalization,"[None, 56, 56, 64]",200704,float32,NaN,NaN,NaN,NaN,"[None, 56, 56, 64]",200704,256
activation_1,Activation,"[None, 56, 56, 64]",200704,float32,NaN,NaN,relu,NaN,"[None, 56, 56, 64]",200704,0
zero_padding2d_2,ZeroPadding2D,"[None, 56, 56, 64]",200704,float32,NaN,NaN,NaN,NaN,"[None, 58, 58, 64]",215296,0
max_pooling2d_1,MaxPooling2D,"[None, 58, 58, 64]",215296,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 64]",50176,0
conv2d_2,Conv2D,"[None, 28, 28, 64]",50176,float32,64,"[1, 1]",linear,False,"[None, 28, 28, 64]",50176,4096
batch_normalization_2,BatchNormalization,"[None, 28, 28, 64]",50176,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 64]",50176,256
activation_2,Activation,"[None, 28, 28, 64]",50176,float32,NaN,NaN,relu,NaN,"[None, 28, 28, 64]",50176,0
zero_padding2d_3,ZeroPadding2D,"[None, 28, 28, 64]",50176,float32,NaN,NaN,NaN,NaN,"[None, 30, 30, 64]",57600,0
conv2d_3,Conv2D,"[None, 30, 30, 64]",57600,float32,64,"[3, 3]",linear,False,"[None, 28, 28, 64]",50176,36864
batch_normalization_3,BatchNormalization,"[None, 28, 28, 64]",50176,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 64]",50176,256
activation_3,Activation,"[None, 28, 28, 64]",50176,float32,NaN,NaN,relu,NaN,"[None, 28, 28, 64]",50176,0
conv2d_4,Conv2D,"[None, 28, 28, 64]",50176,float32,256,"[1, 1]",linear,False,"[None, 28, 28, 256]",200704,16384
batch_normalization_4,BatchNormalization,"[None, 28, 28, 256]",200704,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 256]",200704,1024
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 28, 28, 256]",200704,float32,NaN,NaN,NaN,NaN,"[None, 256]",256,0
lambda_1,Lambda,"[None, 256]",256,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 256]",256,0
conv2d_6,Conv2D,"[None, 1, 1, 256]",256,float32,16,"[1, 1]",linear,True,"[None, 1, 1, 16]",16,4112
activation_4,Activation,"[None, 1, 1, 16]",16,float32,NaN,NaN,relu,NaN,"[None, 1, 1, 16]",16,0
conv2d_7,Conv2D,"[None, 1, 1, 16]",16,float32,256,"[1, 1]",linear,True,"[None, 1, 1, 256]",256,4352
activation_5,Activation,"[None, 1, 1, 256]",256,float32,NaN,NaN,sigmoid,NaN,"[None, 1, 1, 256]",256,0
conv2d_5,Conv2D,"[None, 1, 1, 256]",256,float32,256,"[1, 1]",linear,False,"[None, 28, 28, 256]",200704,16384
multiply_1,Multiply,"[None, 28, 28, 256]",200704,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 256]",200704,0
batch_normalization_5,BatchNormalization,"[None, 28, 28, 256]",200704,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 256]",200704,1024
add_1,Add,"[None, 28, 28, 256]",200704,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 256]",200704,0
activation_6,Activation,"[None, 28, 28, 256]",200704,float32,NaN,NaN,relu,NaN,"[None, 28, 28, 256]",200704,0
conv2d_8,Conv2D,"[None, 28, 28, 256]",200704,float32,64,"[1, 1]",linear,False,"[None, 28, 28, 64]",50176,16384
batch_normalization_6,BatchNormalization,"[None, 28, 28, 64]",50176,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 64]",50176,256
activation_7,Activation,"[None, 28, 28, 64]",50176,float32,NaN,NaN,relu,NaN,"[None, 28, 28, 64]",50176,0
zero_padding2d_4,ZeroPadding2D,"[None, 28, 28, 64]",50176,float32,NaN,NaN,NaN,NaN,"[None, 30, 30, 64]",57600,0
conv2d_9,Conv2D,"[None, 30, 30, 64]",57600,float32,64,"[3, 3]",linear,False,"[None, 28, 28, 64]",50176,36864
batch_normalization_7,BatchNormalization,"[None, 28, 28, 64]",50176,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 64]",50176,256
activation_8,Activation,"[None, 28, 28, 64]",50176,float32,NaN,NaN,relu,NaN,"[None, 28, 28, 64]",50176,0
conv2d_10,Conv2D,"[None, 28, 28, 64]",50176,float32,256,"[1, 1]",linear,False,"[None, 28, 28, 256]",200704,16384
batch_normalization_8,BatchNormalization,"[None, 28, 28, 256]",200704,float32,NaN,NaN,NaN,NaN,"[None, 28, 28, 256]",200704,1024
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 28, 28, 256]",200704,float32,NaN,NaN,NaN,NaN,"[None, 256]",256,0
lambda_2,Lambda,"[None, 256]",256,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 256]",256,0
