layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 256, 256, 3]",196608,float32,NaN,NaN,NaN,NaN,"[None, 256, 256, 3]",196608,0
stem_conv,Conv2D,"[None, 256, 256, 3]",1,float32,32,"[3, 3]",linear,False,"[None, 128, 128, 32]",524288,864
stem_bn,BatchNormalization,"[None, 128, 128, 32]",524288,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 32]",524288,128
stem_activation,Activation,"[None, 128, 128, 32]",524288,float32,NaN,NaN,swish,NaN,"[None, 128, 128, 32]",524288,0
block1a_dwconv,DepthwiseConv2D,"[None, 128, 128, 32]",524288,float32,NaN,"[3, 3]",linear,False,"[None, 128, 128, 32]",524288,288
block1a_bn,BatchNormalization,"[None, 128, 128, 32]",524288,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 32]",524288,128
block1a_activation,Activation,"[None, 128, 128, 32]",524288,float32,NaN,NaN,swish,NaN,"[None, 128, 128, 32]",524288,0
block1a_se_squeeze,GlobalAveragePooling2D,"[None, 128, 128, 32]",524288,float32,NaN,NaN,NaN,NaN,"[None, 32]",32,0
block1a_se_reshape,Reshape,"[None, 32]",32,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 32]",32,0
block1a_se_reduce,Conv2D,"[None, 1, 1, 32]",32,float32,8,"[1, 1]",swish,True,"[None, 1, 1, 8]",8,264
block1a_se_expand,Conv2D,"[None, 1, 1, 8]",8,float32,32,"[1, 1]",sigmoid,True,"[None, 1, 1, 32]",32,288
block1a_se_excite,Multiply,"[None, 1, 1, 32]",32,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 32]",524288,0
block1a_project_conv,Conv2D,"[None, 128, 128, 32]",524288,float32,16,"[1, 1]",linear,False,"[None, 128, 128, 16]",262144,512
block1a_project_bn,BatchNormalization,"[None, 128, 128, 16]",262144,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 16]",262144,64
block2a_expand_conv,Conv2D,"[None, 128, 128, 16]",262144,float32,96,"[1, 1]",linear,False,"[None, 128, 128, 96]",1572864,1536
block2a_expand_bn,BatchNormalization,"[None, 128, 128, 96]",1572864,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 96]",1572864,384
block2a_expand_activation,Activation,"[None, 128, 128, 96]",1572864,float32,NaN,NaN,swish,NaN,"[None, 128, 128, 96]",1572864,0
block2a_dwconv,DepthwiseConv2D,"[None, 128, 128, 96]",1572864,float32,NaN,"[3, 3]",linear,False,"[None, 64, 64, 96]",393216,864
block2a_bn,BatchNormalization,"[None, 64, 64, 96]",393216,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 96]",393216,384
block2a_activation,Activation,"[None, 64, 64, 96]",393216,float32,NaN,NaN,swish,NaN,"[None, 64, 64, 96]",393216,0
block2a_se_squeeze,GlobalAveragePooling2D,"[None, 64, 64, 96]",393216,float32,NaN,NaN,NaN,NaN,"[None, 96]",96,0
block2a_se_reshape,Reshape,"[None, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 96]",96,0
block2a_se_reduce,Conv2D,"[None, 1, 1, 96]",96,float32,4,"[1, 1]",swish,True,"[None, 1, 1, 4]",4,388
block2a_se_expand,Conv2D,"[None, 1, 1, 4]",4,float32,96,"[1, 1]",sigmoid,True,"[None, 1, 1, 96]",96,480
block2a_se_excite,Multiply,"[None, 1, 1, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 96]",393216,0
block2a_project_conv,Conv2D,"[None, 64, 64, 96]",393216,float32,24,"[1, 1]",linear,False,"[None, 64, 64, 24]",98304,2304
block2a_project_bn,BatchNormalization,"[None, 64, 64, 24]",98304,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 24]",98304,96
block2b_expand_conv,Conv2D,"[None, 64, 64, 24]",98304,float32,144,"[1, 1]",linear,False,"[None, 64, 64, 144]",589824,3456
block2b_expand_bn,BatchNormalization,"[None, 64, 64, 144]",589824,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 144]",589824,576
block2b_expand_activation,Activation,"[None, 64, 64, 144]",589824,float32,NaN,NaN,swish,NaN,"[None, 64, 64, 144]",589824,0
block2b_dwconv,DepthwiseConv2D,"[None, 64, 64, 144]",589824,float32,NaN,"[3, 3]",linear,False,"[None, 64, 64, 144]",589824,1296
block2b_bn,BatchNormalization,"[None, 64, 64, 144]",589824,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 144]",589824,576
block2b_activation,Activation,"[None, 64, 64, 144]",589824,float32,NaN,NaN,swish,NaN,"[None, 64, 64, 144]",589824,0
block2b_se_squeeze,GlobalAveragePooling2D,"[None, 64, 64, 144]",589824,float32,NaN,NaN,NaN,NaN,"[None, 144]",144,0
