layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 299, 299, 3]",268203,float32,NaN,NaN,NaN,NaN,"[None, 299, 299, 3]",268203,0
conv2d_1,Conv2D,"[None, 299, 299, 3]",1,float32,16,"[3, 3]",linear,True,"[None, 150, 150, 16]",360000,448
batch_normalization_1,BatchNormalization,"[None, 150, 150, 16]",360000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 16]",360000,64
activation_1,Activation,"[None, 150, 150, 16]",360000,float32,NaN,NaN,_hard_swish,NaN,"[None, 150, 150, 16]",360000,0
conv2d_2,Conv2D,"[None, 150, 150, 16]",360000,float32,16,"[1, 1]",linear,True,"[None, 150, 150, 16]",360000,272
batch_normalization_2,BatchNormalization,"[None, 150, 150, 16]",360000,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 16]",360000,64
activation_2,Activation,"[None, 150, 150, 16]",360000,float32,NaN,NaN,_relu6,NaN,"[None, 150, 150, 16]",360000,0
depthwise_conv2d_1,DepthwiseConv2D,"[None, 150, 150, 16]",360000,float32,NaN,"[3, 3]",linear,True,"[None, 75, 75, 16]",90000,160
batch_normalization_3,BatchNormalization,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,64
activation_3,Activation,"[None, 75, 75, 16]",90000,float32,NaN,NaN,_relu6,NaN,"[None, 75, 75, 16]",90000,0
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 16]",16,0
dense_1,Dense,"[None, 16]",16,float32,NaN,NaN,relu,True,"[None, 16]",16,272
dense_2,Dense,"[None, 16]",16,float32,NaN,NaN,hard_sigmoid,True,"[None, 16]",16,272
reshape_1,Reshape,"[None, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 16]",16,0
multiply_1,Multiply,"[None, 1, 1, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,0
conv2d_3,Conv2D,"[None, 75, 75, 16]",90000,float32,16,"[1, 1]",linear,True,"[None, 75, 75, 16]",90000,272
batch_normalization_4,BatchNormalization,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,64
conv2d_4,Conv2D,"[None, 75, 75, 16]",90000,float32,72,"[1, 1]",linear,True,"[None, 75, 75, 72]",405000,1224
batch_normalization_5,BatchNormalization,"[None, 75, 75, 72]",405000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 72]",405000,288
activation_4,Activation,"[None, 75, 75, 72]",405000,float32,NaN,NaN,_relu6,NaN,"[None, 75, 75, 72]",405000,0
depthwise_conv2d_2,DepthwiseConv2D,"[None, 75, 75, 72]",405000,float32,NaN,"[3, 3]",linear,True,"[None, 38, 38, 72]",103968,720
batch_normalization_6,BatchNormalization,"[None, 38, 38, 72]",103968,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 72]",103968,288
activation_5,Activation,"[None, 38, 38, 72]",103968,float32,NaN,NaN,_relu6,NaN,"[None, 38, 38, 72]",103968,0
conv2d_5,Conv2D,"[None, 38, 38, 72]",103968,float32,24,"[1, 1]",linear,True,"[None, 38, 38, 24]",34656,1752
batch_normalization_7,BatchNormalization,"[None, 38, 38, 24]",34656,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 24]",34656,96
conv2d_6,Conv2D,"[None, 38, 38, 24]",34656,float32,88,"[1, 1]",linear,True,"[None, 38, 38, 88]",127072,2200
batch_normalization_8,BatchNormalization,"[None, 38, 38, 88]",127072,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 88]",127072,352
activation_6,Activation,"[None, 38, 38, 88]",127072,float32,NaN,NaN,_relu6,NaN,"[None, 38, 38, 88]",127072,0
