layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 150, 150, 3]",67500,float32,NaN,NaN,NaN,NaN,"[None, 150, 150, 3]",67500,0
conv2d_1,Conv2D,"[None, 150, 150, 3]",1,float32,16,"[3, 3]",linear,True,"[None, 75, 75, 16]",90000,448
batch_normalization_1,BatchNormalization,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,64
activation_1,Activation,"[None, 75, 75, 16]",90000,float32,NaN,NaN,_hard_swish,NaN,"[None, 75, 75, 16]",90000,0
conv2d_2,Conv2D,"[None, 75, 75, 16]",90000,float32,16,"[1, 1]",linear,True,"[None, 75, 75, 16]",90000,272
batch_normalization_2,BatchNormalization,"[None, 75, 75, 16]",90000,float32,NaN,NaN,NaN,NaN,"[None, 75, 75, 16]",90000,64
activation_2,Activation,"[None, 75, 75, 16]",90000,float32,NaN,NaN,_relu6,NaN,"[None, 75, 75, 16]",90000,0
depthwise_conv2d_1,DepthwiseConv2D,"[None, 75, 75, 16]",90000,float32,NaN,"[3, 3]",linear,True,"[None, 38, 38, 16]",23104,160
batch_normalization_3,BatchNormalization,"[None, 38, 38, 16]",23104,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 16]",23104,64
activation_3,Activation,"[None, 38, 38, 16]",23104,float32,NaN,NaN,_relu6,NaN,"[None, 38, 38, 16]",23104,0
global_average_pooling2d_1,GlobalAveragePooling2D,"[None, 38, 38, 16]",23104,float32,NaN,NaN,NaN,NaN,"[None, 16]",16,0
dense_1,Dense,"[None, 16]",16,float32,NaN,NaN,relu,True,"[None, 16]",16,272
dense_2,Dense,"[None, 16]",16,float32,NaN,NaN,hard_sigmoid,True,"[None, 16]",16,272
reshape_1,Reshape,"[None, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 16]",16,0
multiply_1,Multiply,"[None, 1, 1, 16]",16,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 16]",23104,0
conv2d_3,Conv2D,"[None, 38, 38, 16]",23104,float32,24,"[1, 1]",linear,True,"[None, 38, 38, 24]",34656,408
batch_normalization_4,BatchNormalization,"[None, 38, 38, 24]",34656,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 24]",34656,96
conv2d_4,Conv2D,"[None, 38, 38, 24]",34656,float32,72,"[1, 1]",linear,True,"[None, 38, 38, 72]",103968,1800
batch_normalization_5,BatchNormalization,"[None, 38, 38, 72]",103968,float32,NaN,NaN,NaN,NaN,"[None, 38, 38, 72]",103968,288
activation_4,Activation,"[None, 38, 38, 72]",103968,float32,NaN,NaN,_relu6,NaN,"[None, 38, 38, 72]",103968,0
depthwise_conv2d_2,DepthwiseConv2D,"[None, 38, 38, 72]",103968,float32,NaN,"[3, 3]",linear,True,"[None, 19, 19, 72]",25992,720
batch_normalization_6,BatchNormalization,"[None, 19, 19, 72]",25992,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 72]",25992,288
activation_5,Activation,"[None, 19, 19, 72]",25992,float32,NaN,NaN,_relu6,NaN,"[None, 19, 19, 72]",25992,0
conv2d_5,Conv2D,"[None, 19, 19, 72]",25992,float32,36,"[1, 1]",linear,True,"[None, 19, 19, 36]",12996,2628
batch_normalization_7,BatchNormalization,"[None, 19, 19, 36]",12996,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 36]",12996,144
conv2d_6,Conv2D,"[None, 19, 19, 36]",12996,float32,88,"[1, 1]",linear,True,"[None, 19, 19, 88]",31768,3256
batch_normalization_8,BatchNormalization,"[None, 19, 19, 88]",31768,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 88]",31768,352
activation_6,Activation,"[None, 19, 19, 88]",31768,float32,NaN,NaN,_relu6,NaN,"[None, 19, 19, 88]",31768,0
depthwise_conv2d_3,DepthwiseConv2D,"[None, 19, 19, 88]",31768,float32,NaN,"[3, 3]",linear,True,"[None, 19, 19, 88]",31768,880
batch_normalization_9,BatchNormalization,"[None, 19, 19, 88]",31768,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 88]",31768,352
activation_7,Activation,"[None, 19, 19, 88]",31768,float32,NaN,NaN,_relu6,NaN,"[None, 19, 19, 88]",31768,0
conv2d_7,Conv2D,"[None, 19, 19, 88]",31768,float32,36,"[1, 1]",linear,True,"[None, 19, 19, 36]",12996,3204
batch_normalization_10,BatchNormalization,"[None, 19, 19, 36]",12996,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 36]",12996,144
conv2d_8,Conv2D,"[None, 19, 19, 36]",12996,float32,96,"[1, 1]",linear,True,"[None, 19, 19, 96]",34656,3552
batch_normalization_11,BatchNormalization,"[None, 19, 19, 96]",34656,float32,NaN,NaN,NaN,NaN,"[None, 19, 19, 96]",34656,384
activation_8,Activation,"[None, 19, 19, 96]",34656,float32,NaN,NaN,_hard_swish,NaN,"[None, 19, 19, 96]",34656,0
depthwise_conv2d_4,DepthwiseConv2D,"[None, 19, 19, 96]",34656,float32,NaN,"[5, 5]",linear,True,"[None, 10, 10, 96]",9600,2496
batch_normalization_12,BatchNormalization,"[None, 10, 10, 96]",9600,float32,NaN,NaN,NaN,NaN,"[None, 10, 10, 96]",9600,384
activation_9,Activation,"[None, 10, 10, 96]",9600,float32,NaN,NaN,_hard_swish,NaN,"[None, 10, 10, 96]",9600,0
global_average_pooling2d_2,GlobalAveragePooling2D,"[None, 10, 10, 96]",9600,float32,NaN,NaN,NaN,NaN,"[None, 96]",96,0
dense_3,Dense,"[None, 96]",96,float32,NaN,NaN,relu,True,"[None, 96]",96,9312
dense_4,Dense,"[None, 96]",96,float32,NaN,NaN,hard_sigmoid,True,"[None, 96]",96,9312
reshape_2,Reshape,"[None, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 96]",96,0
multiply_2,Multiply,"[None, 1, 1, 96]",96,float32,NaN,NaN,NaN,NaN,"[None, 10, 10, 96]",9600,0
conv2d_9,Conv2D,"[None, 10, 10, 96]",9600,float32,60,"[1, 1]",linear,True,"[None, 10, 10, 60]",6000,5820
batch_normalization_13,BatchNormalization,"[None, 10, 10, 60]",6000,float32,NaN,NaN,NaN,NaN,"[None, 10, 10, 60]",6000,240
conv2d_10,Conv2D,"[None, 10, 10, 60]",6000,float32,240,"[1, 1]",linear,True,"[None, 10, 10, 240]",24000,14640
batch_normalization_14,BatchNormalization,"[None, 10, 10, 240]",24000,float32,NaN,NaN,NaN,NaN,"[None, 10, 10, 240]",24000,960
activation_10,Activation,"[None, 10, 10, 240]",24000,float32,NaN,NaN,_hard_swish,NaN,"[None, 10, 10, 240]",24000,0
depthwise_conv2d_5,DepthwiseConv2D,"[None, 10, 10, 240]",24000,float32,NaN,"[5, 5]",linear,True,"[None, 10, 10, 240]",24000,6240
batch_normalization_15,BatchNormalization,"[None, 10, 10, 240]",24000,float32,NaN,NaN,NaN,NaN,"[None, 10, 10, 240]",24000,960
activation_11,Activation,"[None, 10, 10, 240]",24000,float32,NaN,NaN,_hard_swish,NaN,"[None, 10, 10, 240]",24000,0
global_average_pooling2d_3,GlobalAveragePooling2D,"[None, 10, 10, 240]",24000,float32,NaN,NaN,NaN,NaN,"[None, 240]",240,0
dense_5,Dense,"[None, 240]",240,float32,NaN,NaN,relu,True,"[None, 240]",240,57840
dense_6,Dense,"[None, 240]",240,float32,NaN,NaN,hard_sigmoid,True,"[None, 240]",240,57840
reshape_3,Reshape,"[None, 240]",240,float32,NaN,NaN,NaN,NaN,"[None, 1, 1, 240]",240,0
multiply_3,Multiply,"[None, 1, 1, 240]",240,float32,NaN,NaN,NaN,NaN,"[None, 10, 10, 240]",24000,0
conv2d_11,Conv2D,"[None, 10, 10, 240]",24000,float32,60,"[1, 1]",linear,True,"[None, 10, 10, 60]",6000,14460
batch_normalization_16,BatchNormalization,"[None, 10, 10, 60]",6000,float32,NaN,NaN,NaN,NaN,"[None, 10, 10, 60]",6000,240
