layer_name,class_name,input_shape,activation_in_size,d_type,Filters,Filter_size,Activ_fun,use_B,output_shape,activation_out_size,Params
input_1,InputLayer,"[None, 128, 128, 3]",49152,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 3]",49152,0
bn_data,BatchNormalization,"[None, 128, 128, 3]",1,float32,NaN,NaN,NaN,NaN,"[None, 128, 128, 3]",49152,9
zero_padding2d_1,ZeroPadding2D,"[None, 128, 128, 3]",49152,float32,NaN,NaN,NaN,NaN,"[None, 134, 134, 3]",53868,0
conv0,Conv2D,"[None, 134, 134, 3]",53868,float32,64,"[7, 7]",linear,False,"[None, 64, 64, 64]",262144,9408
bn0,BatchNormalization,"[None, 64, 64, 64]",262144,float32,NaN,NaN,NaN,NaN,"[None, 64, 64, 64]",262144,256
relu0,Activation,"[None, 64, 64, 64]",262144,float32,NaN,NaN,relu,NaN,"[None, 64, 64, 64]",262144,0
zero_padding2d_2,ZeroPadding2D,"[None, 64, 64, 64]",262144,float32,NaN,NaN,NaN,NaN,"[None, 66, 66, 64]",278784,0
pooling0,MaxPooling2D,"[None, 66, 66, 64]",278784,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 64]",65536,0
stage1_unit1_bn1,BatchNormalization,"[None, 32, 32, 64]",65536,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 64]",65536,256
stage1_unit1_relu1,Activation,"[None, 32, 32, 64]",65536,float32,NaN,NaN,relu,NaN,"[None, 32, 32, 64]",65536,0
zero_padding2d_3,ZeroPadding2D,"[None, 32, 32, 64]",65536,float32,NaN,NaN,NaN,NaN,"[None, 34, 34, 64]",73984,0
stage1_unit1_conv1,Conv2D,"[None, 34, 34, 64]",73984,float32,64,"[3, 3]",linear,False,"[None, 32, 32, 64]",65536,36864
stage1_unit1_bn2,BatchNormalization,"[None, 32, 32, 64]",65536,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 64]",65536,256
stage1_unit1_relu2,Activation,"[None, 32, 32, 64]",65536,float32,NaN,NaN,relu,NaN,"[None, 32, 32, 64]",65536,0
zero_padding2d_4,ZeroPadding2D,"[None, 32, 32, 64]",65536,float32,NaN,NaN,NaN,NaN,"[None, 34, 34, 64]",73984,0
stage1_unit1_conv2,Conv2D,"[None, 34, 34, 64]",73984,float32,64,"[3, 3]",linear,False,"[None, 32, 32, 64]",65536,36864
stage1_unit1_sc,Conv2D,"[None, 32, 32, 64]",65536,float32,64,"[1, 1]",linear,False,"[None, 32, 32, 64]",65536,4096
add_1,Add,"[None, 32, 32, 64]",65536,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 64]",65536,0
stage1_unit2_bn1,BatchNormalization,"[None, 32, 32, 64]",65536,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 64]",65536,256
stage1_unit2_relu1,Activation,"[None, 32, 32, 64]",65536,float32,NaN,NaN,relu,NaN,"[None, 32, 32, 64]",65536,0
zero_padding2d_5,ZeroPadding2D,"[None, 32, 32, 64]",65536,float32,NaN,NaN,NaN,NaN,"[None, 34, 34, 64]",73984,0
stage1_unit2_conv1,Conv2D,"[None, 34, 34, 64]",73984,float32,64,"[3, 3]",linear,False,"[None, 32, 32, 64]",65536,36864
stage1_unit2_bn2,BatchNormalization,"[None, 32, 32, 64]",65536,float32,NaN,NaN,NaN,NaN,"[None, 32, 32, 64]",65536,256
stage1_unit2_relu2,Activation,"[None, 32, 32, 64]",65536,float32,NaN,NaN,relu,NaN,"[None, 32, 32, 64]",65536,0
